delta_x	delta_ca	gamma_category_id	gamma_encoding	gamma_scs	status
-1.077154	-39.488978	652	696763	-14,12,-3,0	ok
-1.075150	-39.488978	531	339049	-14,-13,-1,0,0	ok
-1.073146	-39.488978	310	96114	-14,-13,0,0	ok
-1.071142	-39.488978	1009	5798688	-14,13,0,-1,-1	ok
-1.069138	-39.488978	288	83409	-14,13,0	ok
-1.067134	-39.488978	375	140688	-14,13,-1,0	ok
-1.065130	-39.488978	354	124224	-14,13,1	ok
-1.063126	-39.488978	664	753351	-14,13,3	ok
-1.061122	-39.488978	1016	6081302	13,13,5	ok
-1.059118	-39.488978	760	1368659	13,13,3,0	ok
-1.057114	-39.488978	499	275627	13,13,2	ok
-1.055110	-39.488978	583	491510	13,13,2,0	ok
-1.053106	-39.488978	599	537140	13,13,-2,-1	ok
-1.051102	-39.488978	420	177880	13,13,-2	ok
-1.049098	-39.488978	353	123727	13,13,1	ok
-1.047094	-39.488978	712	1026002	13,13,1,1	ok
-1.045090	-39.488978	530	337405	13,13,1,-1	ok
-1.043086	-39.488978	441	199370	13,13,1,0	ok
-1.041082	-39.488978	374	140159	13,13,-1,0	ok
-1.039078	-39.488978	374	140159	13,13,-1,0	ok
-1.037074	-39.488978	457	222752	13,13,-1,-1	ok
-1.035070	-39.488978	629	637859	13,13,-1,1	ok
-1.033066	-39.488978	1587	190212734	13,13,-1,-3	ok
-1.031062	-39.488978	4144	1061504861627509409	13,13,-1,-13	ok
-1.029058	-39.488978	287	83002	13,13,0	ok
-1.027054	-39.488978	287	83002	13,13,0	ok
-1.025050	-39.488978	287	83002	13,13,0	ok
-1.023046	-39.488978	287	83002	13,13,0	ok
-1.021042	-39.488978	3055	996930598835	13,13,0,5	ok
-1.019038	-39.488978	1526	132706460	13,13,0,-3	ok
-1.017034	-39.488978	813	1911964	13,-13,0,-2	ok
-1.015030	-39.488978	813	1911964	13,-13,0,-2	ok
-1.013026	-39.488978	542	372790	13,-13,0,1	ok
-1.011022	-39.488978	542	372790	13,-13,0,1	ok
-1.009018	-39.488978	376	140689	13,-13,0,-1	ok
-1.007014	-39.488978	376	140689	13,-13,0,-1	ok
-1.005010	-39.488978	376	140689	13,-13,0,-1	ok
-1.003006	-39.488978	542	372790	13,-13,0,1	ok
-1.001002	-39.488978	542	372790	13,-13,0,1	ok
-0.998998	-39.488978	542	372790	13,-13,0,1	ok
-0.996994	-39.488978	813	1911964	13,-13,0,-2	ok
-0.994990	-39.488978	1520	129806302	13,-13,0,-3	ok
-0.992986	-39.488978	3153	3960368799364	13,-13,0,-6	ok
-0.990982	-39.488978	3891	549027622543361302	13,-13,0,12	ok
-0.988978	-39.488978	4117	1035940048391111302	13,-13,0,-13	ok
-0.986974	-39.488978	4378	1908264329604141064	13,-13,0,13	ok
-0.984970	-39.488978	4378	1908264329604141064	13,-13,0,13	ok
-0.982966	-39.488978	4143	1061426209790188525	13,-13,-1,-13	ok
-0.980962	-39.488978	1228	23041840	13,-13,-1,2	ok
-0.978958	-39.488978	1061	8771740	13,-13,-1,-1,-1	ok
-0.976954	-39.488978	355	124225	13,-13,-1,0	ok
-0.974950	-39.488978	421	178477	13,-13,1,0	ok
-0.972946	-39.488978	1640	264672502	13,-13,1,-3	ok
-0.970942	-39.488978	333	109252	13,-13,1	ok
-0.968938	-39.488978	584	492502	13,-13,-2,-1	ok
-0.966934	-39.488978	480	248839	13,-13,2	ok
-0.964930	-39.488978	1291	31027477	13,-13,3,-2	ok
-0.962926	-39.488978	1010	5798689	13,-13,5	ok
-0.960922	-39.488978	1904	1060692685	13,-13,-12	ok
-0.958918	-39.488978	2120	1930099489	13,-13,-13	ok
-0.956914	-39.488978	2317	3447031939	13,-13,-13,-1	ok
-0.954910	-39.488978	2234	2592900052	13,-13,-13,0	ok
-0.952906	-39.488978	2393	4496601502	13,-13,13,-1	ok
-0.950902	-39.488978	2226	2565679135	13,-13,13	ok
-0.948898	-39.488978	2218	2538744370	13,12,13	ok
-0.946894	-39.488978	2218	2538744370	13,12,13	ok
-0.944890	-39.488978	2218	2538744370	13,12,13	ok
-0.942886	-39.488978	2218	2538744370	13,12,13	ok
-0.940882	-39.488978	2114	1908353284	13,12,-13	ok
-0.938878	-39.488978	2114	1908353284	13,12,-13	ok
-0.936874	-39.488978	2310	3413403974	13,12,-13,-1	ok
-0.934870	-39.488978	2114	1908353284	13,12,-13	ok
-0.932866	-39.488978	2008	1420684834	13,12,12	ok
-0.930862	-39.488978	995	5526124	13,12,5	ok
-0.928858	-39.488978	462	224089	13,12,2	ok
-0.926854	-39.488978	311	96115	13,12,1	ok
-0.924850	-39.488978	1223	22267775	13,12,-1,2	ok
-0.922846	-39.488978	4376	1908020116705922039	13,-12,0,13	ok
-0.920842	-39.488978	4376	1908020116705922039	13,-12,0,13	ok
-0.918838	-39.488978	313	96554	13,-12,-1,0	ok
-0.916834	-39.488978	613	589129	13,-12,3	ok
-0.914830	-39.488978	2220	2538815627	13,-12,-13,0	ok
-0.912826	-39.488978	2105	1865413714	13,11,-13	ok
-0.910822	-39.488978	1991	1386300814	13,11,12	ok
-0.908818	-39.488978	4139	1061111646148241144	13,-11,-1,-13	ok
-0.906814	-39.488978	1399	56089910	13,-11,-7,-1	ok
-0.904810	-39.488978	2098	1823204279	13,10,-13	ok
-0.902806	-39.488978	4170	1086979379713559554	13,-10,1,-13	ok
-0.900802	-39.488978	547	378859	13,9,3	ok
-0.898798	-39.488978	2294	3153172552	13,8,-13,-1	ok
-0.896794	-39.488978	1613	231996544	13,-8,-10	ok
-0.894790	-39.488978	3615	33805882625933974	13,-7,-1,10	ok
-0.892786	-39.488978	2290	3028793339	13,6,-13,-1	ok
-0.890782	-39.488978	1660	301289852	13,-6,-1,-2,-1	ok
-0.888778	-39.488978	2288	2968004509	13,5,-13,-1	ok
-0.886774	-39.488978	4165	1086258969242418127	13,5,1,-13	ok
-0.884770	-39.488978	549	386734	13,-5,-3,-1	ok
-0.882766	-39.488978	2286	2908136954	13,4,-13,-1	ok
-0.880762	-39.488978	2063	1584816824	13,4,-13	ok
-0.878758	-39.488978	703	977875	13,-4,-1,-2	ok
-0.876754	-39.488978	4188	1112583744646960189	13,-4,-2,-13	ok
-0.874749	-39.488978	2678	27768171265	13,-4,-13,2	ok
-0.872745	-39.488978	2282	2849181302	13,3,-13,-1	ok
-0.870741	-39.488978	2282	2849181302	13,3,-13,-1	ok
-0.868737	-39.488978	1943	1133237002	13,3,12	ok
-0.866733	-39.488978	4187	1112502271001921390	13,3,-2,-13	ok
-0.864729	-39.488978	255	69725	13,-3,-1,1	ok
-0.862725	-39.488978	4160	1085858895971065102	13,-3,1,-13	ok
-0.860721	-39.488978	2308	3381503177	13,-3,-4,-1,1	ok
-0.858717	-39.488978	4350	1860125109766412627	13,-3,-13,-13	ok
-0.856713	-39.488978	2427	4970393930	13,-3,-13,1	ok
-0.854709	-39.488978	2427	4970393930	13,-3,-13,1	ok
-0.852705	-39.488978	2273	2791128229	13,2,-13,-1	ok
-0.850701	-39.488978	2273	2791128229	13,2,-13,-1	ok
-0.848697	-39.488978	2424	4926124885	13,2,-13,1	ok
-0.846693	-39.488978	2925	223626322039	13,2,-13,3	ok
-0.844689	-39.488978	2043	1510822939	13,2,-13	ok
-0.842685	-39.488978	1930	1104241489	13,2,12	ok
-0.840681	-39.488978	1778	567625945	13,2,11	ok
-0.838677	-39.488978	4252	1224358386136375746	-13,2,-4,-13	ok
-0.836673	-39.488978	4210	1139467064291411925	-13,2,2,-13	ok
-0.834669	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.832665	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.830661	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.828657	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.826653	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.824649	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.822645	-39.488978	4156	1085698896136510751	-13,-2,1,-13	ok
-0.820641	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.818637	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.816633	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.814629	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.812625	-39.488978	4181	1112257875423621245	-13,-2,-2,-13	ok
-0.810621	-39.488978	1265	27413285	-13,-2,-2,2	ok
-0.808617	-39.488978	4208	1139384118555566510	-13,-2,2,-13	ok
-0.806613	-39.488978	4251	1224270847555075301	-13,-2,-4,-13	ok
-0.804609	-39.488978	4311	1737378917710372236	-13,2,11,-13	ok
-0.802605	-39.488978	4331	1818313869444037500	-13,2,12,-13	ok
-0.800601	-39.488978	4348	1860005316165434661	-13,2,-13,-13	ok
-0.798597	-39.488978	2042	1510767971	-13,2,-13	ok
-0.796593	-39.488978	3898	561460521109728491	-13,2,-13,-12	ok
-0.794589	-39.488978	3313	44819604218276	-13,2,-13,-6	ok
-0.792585	-39.488978	2826	76170362561	-13,2,-13,-3	ok
-0.790581	-39.488978	4089	1032469076018103986	-13,-3,-13,12	ok
-0.788577	-39.488978	4349	1860125107837617611	-13,-3,-13,-13	ok
-0.786573	-39.488978	4285	1444403493323300478	-13,-3,7,-13	ok
-0.784569	-39.488978	1390	53225378	-13,-3,8	ok
-0.782565	-39.488978	4351	1860244905296061350	-13,3,-13,-13	ok
-0.780561	-39.488978	3315	44943301025060	-13,-4,-13,-6	ok
-0.778557	-39.488978	1947	1147899630	-13,-4,12	ok
-0.776553	-39.488978	2062	1584760526	-13,4,-13	ok
-0.774549	-39.488978	1952	1177750286	-13,-5,12	ok
-0.772545	-39.488978	4356	1860843979388713430	-13,-6,-13,-13	ok
-0.770541	-39.488978	1961	1254929826	-13,7,12	ok
-0.768537	-39.488978	1673	347016315	-13,-9,10	ok
-0.766533	-39.488978	2097	1823143895	-13,10,-13	ok
-0.764529	-39.488978	2104	1865352635	-13,11,-13	ok
-0.762525	-39.488978	2109	1886730281	-13,-12,-13	ok
-0.760521	-39.488978	2109	1886730281	-13,-12,-13	ok
-0.758517	-39.488978	1889	1033055760	-13,-12,-12	ok
-0.756513	-39.488978	1997	1403360706	-13,-12,12	ok
-0.754509	-39.488978	2113	1908291506	-13,12,-13	ok
-0.752505	-39.488978	2113	1908291506	-13,12,-13	ok
-0.750501	-39.488978	2113	1908291506	-13,12,-13	ok
-0.748497	-39.488978	2113	1908291506	-13,12,-13	ok
-0.746493	-39.488978	2113	1908291506	-13,12,-13	ok
-0.744489	-39.488978	2113	1908291506	-13,12,-13	ok
-0.742485	-39.488978	2113	1908291506	-13,12,-13	ok
-0.740481	-39.488978	2113	1908291506	-13,12,-13	ok
-0.738477	-39.488978	2113	1908291506	-13,12,-13	ok
-0.736473	-39.488978	2113	1908291506	-13,12,-13	ok
-0.734469	-39.488978	2113	1908291506	-13,12,-13	ok
-0.732465	-39.488978	2113	1908291506	-13,12,-13	ok
-0.730461	-39.488978	2113	1908291506	-13,12,-13	ok
-0.728457	-39.488978	2113	1908291506	-13,12,-13	ok
-0.726453	-39.488978	2113	1908291506	-13,12,-13	ok
-0.724449	-39.488978	2118	1930037360	-13,-13,-13	ok
-0.722445	-39.488978	2118	1930037360	-13,-13,-13	ok
-0.720441	-39.488978	2118	1930037360	-13,-13,-13	ok
-0.718437	-39.488978	2118	1930037360	-13,-13,-13	ok
-0.716433	-39.488978	2118	1930037360	-13,-13,-13	ok
-0.714429	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.712425	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.710421	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.708417	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.706413	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.704409	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.702405	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.700401	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.698397	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.696393	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.694389	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.692385	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.690381	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.688377	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.686373	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.684369	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.682365	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.680361	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.678357	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.676353	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.674349	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.672345	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.670341	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.668337	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.666333	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.664329	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.662325	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.660321	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.658317	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.656313	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.654309	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.652305	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.650301	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.648297	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.646293	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.644289	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.642285	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.640281	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.638277	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.636273	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.634269	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.632265	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.630261	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.628257	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.626253	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.624248	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.622244	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.620240	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.618236	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.616232	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.614228	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.612224	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.610220	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.608216	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.606212	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.604208	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.602204	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.600200	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.598196	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.596192	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.594188	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.592184	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.590180	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.588176	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.586172	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.584168	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.582164	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.580160	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.578156	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.576152	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.574148	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.572144	-39.488978	4359	1862522156643875166	-13,-13,-13,-13	ok
-0.570140	-39.488978	2113	1908291506	-13,12,-13	ok
-0.568136	-39.488978	4358	1862402249211070886	-13,12,-13,-13	ok
-0.566132	-39.488978	4358	1862402249211070886	-13,12,-13,-13	ok
-0.564128	-39.488978	2113	1908291506	-13,12,-13	ok
-0.562124	-39.488978	2113	1908291506	-13,12,-13	ok
-0.560120	-39.488978	2113	1908291506	-13,12,-13	ok
-0.558116	-39.488978	2113	1908291506	-13,12,-13	ok
-0.556112	-39.488978	2113	1908291506	-13,12,-13	ok
-0.554108	-39.488978	2007	1420631531	-13,12,12	ok
-0.552104	-39.488978	2007	1420631531	-13,12,12	ok
-0.550100	-39.488978	2007	1420631531	-13,12,12	ok
-0.548096	-39.488978	2007	1420631531	-13,12,12	ok
-0.546092	-39.488978	2007	1420631531	-13,12,12	ok
-0.544088	-39.488978	2007	1420631531	-13,12,12	ok
-0.542084	-39.488978	2007	1420631531	-13,12,12	ok
-0.540080	-39.488978	2007	1420631531	-13,12,12	ok
-0.538076	-39.488978	2006	1420578229	12,12,12	ok
-0.536072	-39.488978	2006	1420578229	12,12,12	ok
-0.534068	-39.488978	2006	1420578229	12,12,12	ok
-0.532064	-39.488978	2006	1420578229	12,12,12	ok
-0.530060	-39.488978	2006	1420578229	12,12,12	ok
-0.528056	-39.488978	2006	1420578229	12,12,12	ok
-0.526052	-39.488978	2006	1420578229	12,12,12	ok
-0.524048	-39.488978	2006	1420578229	12,12,12	ok
-0.522044	-39.488978	2006	1420578229	12,12,12	ok
-0.520040	-39.488978	2006	1420578229	12,12,12	ok
-0.518036	-39.488978	2006	1420578229	12,12,12	ok
-0.516032	-39.488978	2006	1420578229	12,12,12	ok
-0.514028	-39.488978	2006	1420578229	12,12,12	ok
-0.512024	-39.488978	2006	1420578229	12,12,12	ok
-0.510020	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-0.508016	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-0.506012	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-0.504008	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-0.502004	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-0.500000	-39.488978	4080	1009021288579133361	12,12,12,12	ok
-1.500000	-39.438878	42	4532	14,0,0,0,0	ok
-1.497996	-39.438878	42	4532	14,0,0,0,0	ok
-1.495992	-39.438878	42	4532	14,0,0,0,0	ok
-1.493988	-39.438878	42	4532	14,0,0,0,0	ok
-1.491984	-39.438878	42	4532	14,0,0,0,0	ok
-1.489980	-39.438878	42	4532	14,0,0,0,0	ok
-1.487976	-39.438878	42	4532	14,0,0,0,0	ok
-1.485972	-39.438878	42	4532	14,0,0,0,0	ok
-1.483968	-39.438878	42	4532	14,0,0,0,0	ok
-1.481964	-39.438878	42	4532	14,0,0,0,0	ok
-1.479960	-39.438878	42	4532	14,0,0,0,0	ok
-1.477956	-39.438878	42	4532	14,0,0,0,0	ok
-1.475952	-39.438878	42	4532	14,0,0,0,0	ok
-1.473948	-39.438878	42	4532	14,0,0,0,0	ok
-1.471944	-39.438878	42	4532	14,0,0,0,0	ok
-1.469940	-39.438878	42	4532	14,0,0,0,0	ok
-1.467936	-39.438878	42	4532	14,0,0,0,0	ok
-1.465932	-39.438878	42	4532	14,0,0,0,0	ok
-1.463928	-39.438878	42	4532	14,0,0,0,0	ok
-1.461924	-39.438878	42	4532	14,0,0,0,0	ok
-1.459920	-39.438878	42	4532	14,0,0,0,0	ok
-1.457916	-39.438878	42	4532	14,0,0,0,0	ok
-1.455912	-39.438878	42	4532	14,0,0,0,0	ok
-1.453908	-39.438878	42	4532	14,0,0,0,0	ok
-1.451904	-39.438878	42	4532	14,0,0,0,0	ok
-1.449900	-39.438878	42	4532	14,0,0,0,0	ok
-1.447896	-39.438878	42	4532	14,0,0,0,0	ok
-1.445892	-39.438878	42	4532	14,0,0,0,0	ok
-1.443888	-39.438878	42	4532	14,0,0,0,0	ok
-1.441884	-39.438878	42	4532	14,0,0,0,0	ok
-1.439880	-39.438878	42	4532	14,0,0,0,0	ok
-1.437876	-39.438878	42	4532	14,0,0,0,0	ok
-1.435872	-39.438878	42	4532	14,0,0,0,0	ok
-1.433868	-39.438878	42	4532	14,0,0,0,0	ok
-1.431864	-39.438878	42	4532	14,0,0,0,0	ok
-1.429860	-39.438878	42	4532	14,0,0,0,0	ok
-1.427856	-39.438878	42	4532	14,0,0,0,0	ok
-1.425852	-39.438878	42	4532	14,0,0,0,0	ok
-1.423848	-39.438878	42	4532	14,0,0,0,0	ok
-1.421844	-39.438878	42	4532	14,0,0,0,0	ok
-1.419840	-39.438878	42	4532	14,0,0,0,0	ok
-1.417836	-39.438878	42	4532	14,0,0,0,0	ok
-1.415832	-39.438878	42	4532	14,0,0,0,0	ok
-1.413828	-39.438878	42	4532	14,0,0,0,0	ok
-1.411824	-39.438878	42	4532	14,0,0,0,0	ok
-1.409820	-39.438878	42	4532	14,0,0,0,0	ok
-1.407816	-39.438878	42	4532	14,0,0,0,0	ok
-1.405812	-39.438878	42	4532	14,0,0,0,0	ok
-1.403808	-39.438878	42	4532	14,0,0,0,0	ok
-1.401804	-39.438878	42	4532	14,0,0,0,0	ok
-1.399800	-39.438878	42	4532	14,0,0,0,0	ok
-1.397796	-39.438878	42	4532	14,0,0,0,0	ok
-1.395792	-39.438878	42	4532	14,0,0,0,0	ok
-1.393788	-39.438878	42	4532	14,0,0,0,0	ok
-1.391784	-39.438878	42	4532	14,0,0,0,0	ok
-1.389780	-39.438878	42	4532	14,0,0,0,0	ok
-1.387776	-39.438878	42	4532	14,0,0,0,0	ok
-1.385772	-39.438878	42	4532	14,0,0,0,0	ok
-1.383768	-39.438878	42	4532	14,0,0,0,0	ok
-1.381764	-39.438878	42	4532	14,0,0,0,0	ok
-1.379760	-39.438878	42	4532	14,0,0,0,0	ok
-1.377756	-39.438878	42	4532	14,0,0,0,0	ok
-1.375752	-39.438878	42	4532	14,0,0,0,0	ok
-1.373747	-39.438878	42	4532	14,0,0,0,0	ok
-1.371743	-39.438878	42	4532	14,0,0,0,0	ok
-1.369739	-39.438878	42	4532	14,0,0,0,0	ok
-1.367735	-39.438878	42	4532	14,0,0,0,0	ok
-1.365731	-39.438878	42	4532	14,0,0,0,0	ok
-1.363727	-39.438878	42	4532	14,0,0,0,0	ok
-1.361723	-39.438878	42	4532	14,0,0,0,0	ok
-1.359719	-39.438878	42	4532	14,0,0,0,0	ok
-1.357715	-39.438878	42	4532	14,0,0,0,0	ok
-1.355711	-39.438878	42	4532	14,0,0,0,0	ok
-1.353707	-39.438878	42	4532	14,0,0,0,0	ok
-1.351703	-39.438878	42	4532	14,0,0,0,0	ok
-1.349699	-39.438878	42	4532	14,0,0,0,0	ok
-1.347695	-39.438878	42	4532	14,0,0,0,0	ok
-1.345691	-39.438878	42	4532	14,0,0,0,0	ok
-1.343687	-39.438878	42	4532	14,0,0,0,0	ok
-1.341683	-39.438878	42	4532	14,0,0,0,0	ok
-1.339679	-39.438878	42	4532	14,0,0,0,0	ok
-1.337675	-39.438878	42	4532	14,0,0,0,0	ok
-1.335671	-39.438878	42	4532	14,0,0,0,0	ok
-1.333667	-39.438878	42	4532	14,0,0,0,0	ok
-1.331663	-39.438878	42	4532	14,0,0,0,0	ok
-1.329659	-39.438878	42	4532	14,0,0,0,0	ok
-1.327655	-39.438878	42	4532	14,0,0,0,0	ok
-1.325651	-39.438878	42	4532	14,0,0,0,0	ok
-1.323647	-39.438878	42	4532	14,0,0,0,0	ok
-1.321643	-39.438878	42	4532	14,0,0,0,0	ok
-1.319639	-39.438878	42	4532	14,0,0,0,0	ok
-1.317635	-39.438878	42	4532	14,0,0,0,0	ok
-1.315631	-39.438878	42	4532	14,0,0,0,0	ok
-1.313627	-39.438878	42	4532	14,0,0,0,0	ok
-1.311623	-39.438878	42	4532	14,0,0,0,0	ok
-1.309619	-39.438878	42	4532	14,0,0,0,0	ok
-1.307615	-39.438878	42	4532	14,0,0,0,0	ok
-1.305611	-39.438878	42	4532	14,0,0,0,0	ok
-1.303607	-39.438878	42	4532	14,0,0,0,0	ok
-1.301603	-39.438878	42	4532	14,0,0,0,0	ok
-1.299599	-39.438878	42	4532	14,0,0,0,0	ok
-1.297595	-39.438878	42	4532	14,0,0,0,0	ok
-1.295591	-39.438878	42	4532	14,0,0,0,0	ok
-1.293587	-39.438878	42	4532	14,0,0,0,0	ok
-1.291583	-39.438878	42	4532	14,0,0,0,0	ok
-1.289579	-39.438878	42	4532	14,0,0,0,0	ok
-1.287575	-39.438878	42	4532	14,0,0,0,0	ok
-1.285571	-39.438878	42	4532	14,0,0,0,0	ok
-1.283567	-39.438878	42	4532	14,0,0,0,0	ok
-1.281563	-39.438878	42	4532	14,0,0,0,0	ok
-1.279559	-39.438878	42	4532	14,0,0,0,0	ok
-1.277555	-39.438878	42	4532	14,0,0,0,0	ok
-1.275551	-39.438878	42	4532	14,0,0,0,0	ok
-1.273547	-39.438878	42	4532	14,0,0,0,0	ok
-1.271543	-39.438878	42	4532	14,0,0,0,0	ok
-1.269539	-39.438878	42	4532	14,0,0,0,0	ok
-1.267535	-39.438878	42	4532	14,0,0,0,0	ok
-1.265531	-39.438878	42	4532	14,0,0,0,0	ok
-1.263527	-39.438878	42	4532	14,0,0,0,0	ok
-1.261523	-39.438878	42	4532	14,0,0,0,0	ok
-1.259519	-39.438878	42	4532	14,0,0,0,0	ok
-1.257515	-39.438878	42	4532	14,0,0,0,0	ok
-1.255511	-39.438878	42	4532	14,0,0,0,0	ok
-1.253507	-39.438878	42	4532	14,0,0,0,0	ok
-1.251503	-39.438878	42	4532	14,0,0,0,0	ok
-1.249499	-39.438878	42	4532	14,0,0,0,0	ok
-1.247495	-39.438878	42	4532	14,0,0,0,0	ok
-1.245491	-39.438878	42	4532	14,0,0,0,0	ok
-1.243487	-39.438878	42	4532	14,0,0,0,0	ok
-1.241483	-39.438878	42	4532	14,0,0,0,0	ok
-1.239479	-39.438878	42	4532	14,0,0,0,0	ok
-1.237475	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.235471	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.233467	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.231463	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.229459	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.227455	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.225451	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.223447	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.221443	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.219439	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.217435	-39.438878	873	2659944	-14,0,0,0,0,0	ok
-1.215431	-39.438878	873	2659944	-14,0,0,0,0,0	ok
