direction	step_index	alpha	predicted_s	branch_points	branch_s_min	branch_s_max	used_s0	local_dx	local_dz	local_damping	local_sigma_min	local_sigma_max	local_residual_norm	converged	predictor_only	broke	status	accepted_steps	total_trace_rows	final_s	map_value	first_derivative	second_derivative	correction_abs	state_jump	event_time	current_x	current_y	current_z	event_x	event_y	event_z	event_time_d1	event_time_d2	sciml_first_derivative	first_derivative_mismatch
increasing	455	0.559229614807	2.252976436812	0	NaN	NaN	2.252976436812	-7.749588705316e-04	2.576793720366e-03	1.000000	2.424749886517e-01	6.397325956404e-01	4.470280076682e-19	true	false	false	ok	3	3	2.252465171765	1.173398349628	-1.184377546646e-13	9.064317669580e-01	5.112650468644e-04	2.744706838422e-03	4.030033442504	1.500821498968	0.000000000000	3.284515354968	-1.083235131275	-0.000000000000	1.127650783578	-6.413661303616e+00	3.460636019944e+01	-1.108277801050e-13	7.609974559585e-15
increasing	456	0.559579789895	2.250143201117	0	NaN	NaN	2.250143201117	-7.737660219639e-04	2.575850068392e-03	1.000000	2.427711846700e-01	6.386299601189e-01	1.212174879515e-19	false	true	false	predictor_only_local_correction	0	0	2.250143201117	1.173398121798	9.209970992992e-05	9.072917885309e-01	0.000000000000e+00	2.689557106956e-03	4.029285483499	1.500047732946	0.000000000000	3.287091205036	-1.083235026113	-0.000000000000	1.127650458212	-6.413238927232e+00	3.460622860779e+01	9.209970993081e-05	8.871382671904e-16
increasing	457	0.559929964982	2.247825995815	0	NaN	NaN	2.247825995815	-7.725761403777e-04	2.575000944553e-03	1.000000	2.428644615347e-01	6.384770874219e-01	1.533293416683e-19	false	true	false	predictor_only_local_correction	0	0	2.247825995815	1.173397895193	1.841339562700e-04	9.081536236012e-01	0.000000000000e+00	2.688401710521e-03	4.028538589371	1.499275156806	0.000000000000	3.289666205981	-1.083234921517	-0.000000000000	1.127650133446	-6.412823478045e+00	3.460616513321e+01	1.841339562701e-04	7.611163176826e-17
increasing	458	0.560280140070	2.245513540481	0	NaN	NaN	2.245513540481	-7.713895495027e-04	2.574157129616e-03	1.000000	2.429569533668e-01	6.383251729773e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.245513540481	1.173397669809	2.761024226021e-04	9.090172722826e-01	0.000000000000e+00	2.687252642577e-03	4.027792756826	1.498503767256	0.000000000000	3.292240363110	-1.083234817484	-0.000000000000	1.127649809279	-6.412414931897e+00	3.460616946658e+01	2.761024225911e-04	1.097700388848e-14
increasing	459	0.560630315158	2.243205819808	0	NaN	NaN	2.243205819808	-7.702062353134e-04	2.573318594319e-03	1.000000	2.430486620346e-01	6.381742140290e-01	1.954573262933e-19	false	true	false	predictor_only_local_correction	0	0	2.243205819808	1.173397445640	3.680047938504e-04	9.098827346946e-01	0.000000000000e+00	2.686109869828e-03	4.027047982589	1.497733561021	0.000000000000	3.294813681705	-1.083234714011	-0.000000000000	1.127649485709	-6.412013264744e+00	3.460624130037e+01	3.680047938571e-04	6.760964228818e-15
increasing	460	0.560980490245	2.240902818560	0	NaN	NaN	2.240902818560	-7.690261838688e-04	2.572485309619e-03	1.000000	2.431395894086e-01	6.380242078212e-01	3.263880750629e-19	true	false	false	ok	3	3	2.240398312817	1.173397106652	-1.041561921330e-13	9.121858663888e-01	5.045057429718e-04	2.738005071351e-03	4.027385234777	1.496796015767	0.000000000000	3.297386167014	-1.083234557541	-0.000000000000	1.127543652084	-6.417450487048e+00	3.460870236865e+01	-1.062903498498e-13	2.134157716811e-15
increasing	461	0.561330665333	2.238100273733	0	NaN	NaN	2.238100273733	-7.678496780071e-04	2.571570195790e-03	1.000000	2.434312903514e-01	6.369336959653e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.238100273733	1.173396885474	9.145018329645e-05	9.130568008617e-01	0.000000000000e+00	2.683759750777e-03	4.026642768939	1.496028166089	0.000000000000	3.299957737210	-1.083234455450	-0.000000000000	1.127543329999	-6.417063295869e+00	3.460888226779e+01	9.145018329668e-05	2.307147481808e-16
increasing	462	0.561680840420	2.235806923406	0	NaN	NaN	2.235806923406	-7.666761132303e-04	2.570747501723e-03	1.000000	2.435208533307e-01	6.367850314301e-01	2.424349759031e-19	false	true	false	predictor_only_local_correction	0	0	2.235806923406	1.173396665494	1.828328186036e-04	9.139295532313e-01	0.000000000000e+00	2.682635826983e-03	4.025901351823	1.495261489976	0.000000000000	3.302528484712	-1.083234353911	-0.000000000000	1.127543008509	-6.416682918083e+00	3.460912873851e+01	1.828328185961e-04	7.520690674183e-15
increasing	463	0.562031015508	2.233518246808	0	NaN	NaN	2.233518246808	-7.655057699355e-04	2.569929971835e-03	1.000000	2.436096397515e-01	6.366373111093e-01	2.424349759031e-19	false	true	false	predictor_only_local_correction	0	0	2.233518246808	1.173396446704	2.741475957633e-04	9.148041236394e-01	0.000000000000e+00	2.681518067054e-03	4.025160980220	1.494495984206	0.000000000000	3.305098414684	-1.083234252922	-0.000000000000	1.127542687613	-6.416309330086e+00	3.460944147925e+01	2.741475957594e-04	3.902267752762e-15
increasing	464	0.562381190595	2.231234228982	0	NaN	NaN	2.231234228982	-7.643386345112e-04	2.569117577937e-03	1.000000	2.436976514904e-01	6.364905322497e-01	2.168404344971e-19	false	true	false	predictor_only_local_correction	0	0	2.231234228982	1.173396229101	3.653942059383e-04	9.156805122337e-01	0.000000000000e+00	2.680406438858e-03	4.024421650937	1.493731645572	0.000000000000	3.307667532262	-1.083234152481	-0.000000000000	1.127542367311	-6.415942508392e+00	3.460982019001e+01	3.653942059455e-04	7.267129007626e-15
increasing	465	0.562731365683	2.228954855037	0	NaN	NaN	2.228954855037	-7.631746934258e-04	2.568310292044e-03	1.000000	2.437848904260e-01	6.363446920984e-01	2.710505431214e-20	true	false	false	ok	3	3	2.228457105582	1.173395899020	-1.073633584124e-13	9.179883145420e-01	4.977494548832e-04	2.731464465967e-03	4.024753365649	1.492801763658	0.000000000000	3.310235842554	-1.083234000122	-0.000000000000	1.127437870410	-6.421352377821e+00	3.461222719355e+01	-1.015550948287e-13	5.808263583754e-15
increasing	466	0.563081540770	2.226182613979	0	NaN	NaN	2.226182613979	-7.620141948211e-04	2.567422973280e-03	1.000000	2.440720775536e-01	6.352663269836e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.226182613979	1.173395684344	9.079066463545e-05	9.188701839130e-01	0.000000000000e+00	2.678119929510e-03	4.024016312316	1.492039749464	0.000000000000	3.312803265527	-1.083233901032	-0.000000000000	1.127437551582	-6.420999829244e+00	3.461271095968e+01	9.079066463260e-05	2.852222304270e-15
increasing	467	0.563431715858	2.223912736284	0	NaN	NaN	2.223912736284	-7.608566055281e-04	2.566625992272e-03	1.000000	2.441579640269e-01	6.351218038854e-01	2.557085709641e-19	false	true	false	predictor_only_local_correction	0	0	2.223912736284	1.173395470838	1.815117331433e-04	9.197538756813e-01	0.000000000000e+00	2.677026663741e-03	4.023280291962	1.491278892858	0.000000000000	3.315369891519	-1.083233802481	-0.000000000000	1.127437233345	-6.420653982824e+00	3.461325978693e+01	1.815117331498e-04	6.558378184253e-15
increasing	468	0.563781890945	2.221647457808	0	NaN	NaN	2.221647457808	-7.597021705190e-04	2.565834035996e-03	1.000000	2.442430824622e-01	6.349782109885e-01	5.421010862428e-20	false	true	false	predictor_only_local_correction	0	0	2.221647457808	1.173395258495	2.721629014990e-04	9.206393900159e-01	0.000000000000e+00	2.675939402932e-03	4.022545301457	1.490519190688	0.000000000000	3.317935725555	-1.083233704468	-0.000000000000	1.127436915698	-6.420314815497e+00	3.461387338106e+01	2.721629014888e-04	1.015721782090e-14
increasing	469	0.564132066033	2.219386763930	0	NaN	NaN	2.219386763930	-7.585508765792e-04	2.565047077282e-03	1.000000	2.443274347446e-01	6.348355455425e-01	3.263880750629e-19	false	true	false	predictor_only_local_correction	0	0	2.219386763930	1.173395047311	3.627438669254e-04	9.215267270913e-01	0.000000000000e+00	2.674858116056e-03	4.021811337690	1.489760639811	0.000000000000	3.320500772632	-1.083233606989	-0.000000000000	1.127436598640	-6.419982304312e+00	3.461455144932e+01	3.627438669177e-04	7.684007411557e-15
increasing	470	0.564482241121	2.217130640095	0	NaN	NaN	2.217130640095	-7.574027105716e-04	2.564265089159e-03	1.000000	2.444110227609e-01	6.346938047974e-01	2.710505431214e-19	true	false	false	ok	3	3	2.216639641399	1.173394725977	-1.026168066775e-13	9.238390262076e-01	4.909986959776e-04	2.725081354204e-03	4.022137367308	1.488838353012	0.000000000000	3.323065037722	-1.083233458668	-0.000000000000	1.127333438295	-6.425364073844e+00	3.461690384925e+01	-9.814156794141e-14	4.475238736128e-15
increasing	471	0.564832416208	2.214388321813	0	NaN	NaN	2.214388321813	-7.562578933222e-04	2.563404848136e-03	1.000000	2.446936785289e-01	6.336276063264e-01	1.212174879515e-19	false	true	false	predictor_only_local_correction	0	0	2.214388321813	1.173394517658	9.012142024119e-05	9.247318524296e-01	0.000000000000e+00	2.672633610628e-03	4.021405647794	1.488082095119	0.000000000000	3.325628442570	-1.083233362512	-0.000000000000	1.127333122701	-6.425045636606e+00	3.461768402466e+01	9.012142023652e-05	4.666894060056e-15
increasing	472	0.565182591296	2.212141542969	0	NaN	NaN	2.212141542969	-7.551159481384e-04	2.562632889435e-03	1.000000	2.447759261373e-01	6.334871581942e-01	1.117570019170e-19	false	true	false	predictor_only_local_correction	0	0	2.212141542969	1.173394310481	1.801712317182e-04	9.256265056454e-01	0.000000000000e+00	2.671570216399e-03	4.020674945912	1.487326979171	0.000000000000	3.328191075459	-1.083233266883	-0.000000000000	1.127332807694	-6.424733792774e+00	3.461852778456e+01	1.801712317192e-04	1.078241480112e-15
increasing	473	0.565532766383	2.209899290509	0	NaN	NaN	2.209899290509	-7.539770919929e-04	2.561865821053e-03	1.000000	2.448574142758e-01	6.333476262736e-01	1.117570019170e-19	false	true	false	predictor_only_local_correction	0	0	2.209899290509	1.173394104441	2.701491363673e-04	9.265229860501e-01	0.000000000000e+00	2.670512673688e-03	4.019945258611	1.486573002079	0.000000000000	3.330752941280	-1.083233171778	-0.000000000000	1.127332493272	-6.424428519807e+00	3.461943484176e+01	2.701491363723e-04	4.984824154712e-15
increasing	474	0.565882941471	2.207661550140	0	NaN	NaN	2.207661550140	-7.528413120534e-04	2.561103616794e-03	1.000000	2.449381448378e-01	6.332090078171e-01	6.776263578034e-19	false	true	false	predictor_only_local_correction	0	0	2.207661550140	1.173393899531	3.600548373195e-04	9.274212938443e-01	0.000000000000e+00	2.669460952532e-03	4.019216582855	1.485820160766	0.000000000000	3.333314044897	-1.083233077196	-0.000000000000	1.127332179434	-6.424129795273e+00	3.462040491051e+01	3.600548373229e-04	3.433308940383e-15
increasing	475	0.566233116558	2.205428307633	0	NaN	NaN	2.205428307633	-7.517085955619e-04	2.560346250652e-03	1.000000	2.450181197182e-01	6.330713000772e-01	1.084202172486e-19	true	false	false	ok	3	3	2.204944051748	1.173393586790	-9.177767918531e-14	9.297379179251e-01	4.842558848805e-04	2.718852189173e-03	4.019536786131	1.484905401616	0.000000000000	3.335874391148	-1.083232932840	-0.000000000000	1.127230355023	-6.429482748011e+00	3.462270236444e+01	-9.884200799112e-14	7.064328805817e-15
increasing	476	0.566583291646	2.202715537070	0	NaN	NaN	2.202715537070	-7.505791429498e-04	2.559512394657e-03	1.000000	2.452962278068e-01	6.320172850395e-01	3.066586833367e-19	false	true	false	predictor_only_local_correction	0	0	2.202715537070	1.173393384686	8.944271154983e-05	9.306417228852e-01	0.000000000000e+00	2.667296899154e-03	4.018810323655	1.484154822473	0.000000000000	3.338433903542	-1.083232839553	-0.000000000000	1.127230042639	-6.429197901809e+00	3.462377165217e+01	8.944271154470e-05	5.125279463348e-15
increasing	477	0.566933466733	2.200491491605	0	NaN	NaN	2.200491491605	-7.494525200730e-04	2.558764792306e-03	1.000000	2.453748744611e-01	6.318808456442e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.200491491605	1.173393183697	1.788118364538e-04	9.315473595261e-01	0.000000000000e+00	2.666262616883e-03	4.018084863848	1.483405369953	0.000000000000	3.340992668335	-1.083232746780	-0.000000000000	1.127229730837	-6.428919542668e+00	3.462490308040e+01	1.788118364603e-04	6.423074295742e-15
increasing	478	0.567283641821	2.198271901316	0	NaN	NaN	2.198271901316	-7.483289228681e-04	2.558021950667e-03	1.000000	2.454527702614e-01	6.317453084934e-01	1.626303258728e-19	false	true	false	predictor_only_local_correction	0	0	2.198271901316	1.173392983818	2.681070824176e-04	9.324548280684e-01	0.000000000000e+00	2.665234037922e-03	4.017360403733	1.482657041030	0.000000000000	3.343550690285	-1.083232654520	-0.000000000000	1.127229419616	-6.428647648554e+00	3.462609636874e+01	2.681070824124e-04	5.206836736567e-15
increasing	479	0.567633816908	2.196056752227	0	NaN	NaN	2.196056752227	-7.472083388706e-04	2.557283844478e-03	1.000000	2.455299171094e-01	6.316106708418e-01	2.168404344971e-19	false	true	false	predictor_only_local_correction	0	0	2.196056752227	1.173392785045	3.573281583772e-04	9.333641287376e-01	0.000000000000e+00	2.664211133320e-03	4.016636940350	1.481909832691	0.000000000000	3.346107974130	-1.083232562770	-0.000000000000	1.127229108974	-6.428382197534e+00	3.462735123821e+01	3.573281583817e-04	4.453108277894e-15
increasing	480	0.567983991996	2.193846030425	0	NaN	NaN	2.193846030425	-7.460907556870e-04	2.556550448653e-03	1.000000	2.456063169082e-01	6.314769299447e-01	1.735570302230e-19	true	false	false	ok	3	3	2.193368507077	1.173392480744	-9.382976348186e-14	9.356849078667e-01	4.775233479579e-04	2.712773539598e-03	4.016951182228	1.481002534460	0.000000000000	3.348664524578	-1.083232422310	-0.000000000000	1.127128619441	-6.433705645841e+00	3.462959359163e+01	-9.485907756995e-14	1.029314088095e-15
increasing	481	0.568334167084	2.191162438312	0	NaN	NaN	2.191162438312	-7.449763598300e-04	2.555742308500e-03	1.000000	2.458798622496e-01	6.304351120754e-01	2.710505431214e-20	false	true	false	predictor_only_local_correction	0	0	2.191162438312	1.173392284716	8.875479523021e-05	9.365997133662e-01	0.000000000000e+00	2.662106031728e-03	4.016229901851	1.480257558100	0.000000000000	3.351220266887	-1.083232331827	-0.000000000000	1.127128310243	-6.433453880973e+00	3.463094485031e+01	8.875479523034e-05	1.272067899779e-16
increasing	482	0.568684342171	2.188960768820	0	NaN	NaN	2.188960768820	-7.438647466705e-04	2.555018420227e-03	1.000000	2.459549461359e-01	6.303026154197e-01	4.370558682922e-19	false	true	false	predictor_only_local_correction	0	0	2.188960768820	1.173392089778	1.774340599301e-04	9.375163553196e-01	0.000000000000e+00	2.661100127586e-03	4.015509609548	1.479513693353	0.000000000000	3.353775285307	-1.083232241848	-0.000000000000	1.127128001622	-6.433208499149e+00	3.463235683702e+01	1.774340599171e-04	1.303280291600e-14
increasing	483	0.569034517259	2.186763484872	0	NaN	NaN	2.186763484872	-7.427560976248e-04	2.554299167655e-03	1.000000	2.460292878325e-01	6.301710070625e-01	8.131516293641e-20	false	true	false	predictor_only_local_correction	0	0	2.186763484872	1.173391895925	2.660375074785e-04	9.384348339717e-01	0.000000000000e+00	2.660099783550e-03	4.014790302416	1.478770937256	0.000000000000	3.356329584475	-1.083232152369	-0.000000000000	1.127127693577	-6.432969478825e+00	3.463382927794e+01	2.660375074802e-04	1.718202412021e-15
increasing	484	0.569384692346	2.184570572802	0	NaN	NaN	2.184570572802	-7.416504005824e-04	2.553584526412e-03	1.000000	2.461028892488e-01	6.300402842613e-01	1.084202172486e-19	false	true	false	predictor_only_local_correction	0	0	2.184570572802	1.173391703152	3.545648524350e-04	9.393551495721e-01	0.000000000000e+00	2.659104971643e-03	4.014071977566	1.478029286855	0.000000000000	3.358883169001	-1.083232063388	-0.000000000000	1.127127386107	-6.432736798556e+00	3.463536190060e+01	3.545648524408e-04	5.800953524051e-15
increasing	485	0.569734867434	2.182382019002	0	NaN	NaN	2.182382019002	-7.405476435020e-04	2.552874472297e-03	1.000000	2.461757522963e-01	6.299104442737e-01	6.186843686295e-19	true	false	false	ok	3	3	2.181911215680	1.173391407141	-9.116015439709e-14	9.416799157256e-01	4.708033215994e-04	2.706842084545e-03	4.014380129019	1.477129383527	0.000000000000	3.361436043474	-1.083231926755	-0.000000000000	1.127028229975	-6.438030083215e+00	3.463754917862e+01	-8.027054092205e-14	1.088961347504e-14
increasing	486	0.570085042521	2.179727241712	0	NaN	NaN	2.179727241712	-7.394480050248e-04	2.552091401301e-03	1.000000	2.464447210995e-01	6.288808343119e-01	2.424349759031e-19	false	true	false	predictor_only_local_correction	0	0	2.179727241712	1.173391217056	8.805792331685e-05	9.426057434622e-01	0.000000000000e+00	2.657057370990e-03	4.013663957577	1.476389935522	0.000000000000	3.363988134875	-1.083231839015	-0.000000000000	1.127027923938	-6.437810900234e+00	3.463917541757e+01	8.805792331034e-05	6.506964768354e-15
increasing	487	0.570435217609	2.177547598615	0	NaN	NaN	2.177547598615	-7.383510978615e-04	2.551390607478e-03	1.000000	2.465162806840e-01	6.287522146211e-01	1.212174879515e-19	false	true	false	predictor_only_local_correction	0	0	2.177547598615	1.173391028036	1.760384055250e-04	9.435334125069e-01	0.000000000000e+00	2.656079135801e-03	4.012948759971	1.475651584425	0.000000000000	3.366539525482	-1.083231751767	-0.000000000000	1.127027618474	-6.437597998534e+00	3.464086100253e+01	1.760384055204e-04	4.620298736863e-15
increasing	488	0.570785392696	2.175372272962	0	NaN	NaN	2.175372272962	-7.372570949952e-04	2.550694328737e-03	1.000000	2.465871067909e-01	6.286244693037e-01	3.636524638546e-19	false	true	false	predictor_only_local_correction	0	0	2.175372272962	1.173390840076	2.639411655343e-04	9.444629231276e-01	0.000000000000e+00	2.655106322311e-03	4.012234533369	1.474914327330	0.000000000000	3.369090219811	-1.083231665008	-0.000000000000	1.127027313580	-6.437391357047e+00	3.464260566600e+01	2.639411655397e-04	5.399236144933e-15
increasing	489	0.571135567784	2.173201251386	0	NaN	NaN	2.173201251386	-7.361659846570e-04	2.550002541560e-03	1.000000	2.466572013379e-01	6.284975956196e-01	2.557085709641e-19	false	true	false	predictor_only_local_correction	0	0	2.173201251386	1.173390653171	3.517659233847e-04	9.453942755972e-01	0.000000000000e+00	2.654138903473e-03	4.011521274952	1.474178161345	0.000000000000	3.371640222353	-1.083231578736	-0.000000000000	1.127027009258	-6.437190954798e+00	3.464440914183e+01	3.517659233777e-04	7.068599829527e-15
increasing	490	0.571485742871	2.171034520578	0	NaN	NaN	2.171034520578	-7.350777551440e-04	2.549315222589e-03	1.000000	2.467265662442e-01	6.283715908292e-01	2.168404344971e-19	true	false	false	ok	3	3	2.170570422624	1.173390365303	-8.110093153958e-14	9.477228626122e-01	4.640979546666e-04	2.701054608459e-03	4.011823212807	1.473285587598	0.000000000000	3.374189537575	-1.083231445862	-0.000000000000	1.126929184649	-6.442453444208e+00	3.464654154120e+01	-7.749770331403e-14	3.603228225549e-15
increasing	491	0.571835917959	2.168408199981	0	NaN	NaN	2.168408199981	-7.339925828627e-04	2.548556595591e-03	1.000000	2.469909460175e-01	6.273541965761e-01	2.710505431214e-19	false	true	false	predictor_only_local_correction	0	0	2.168408199981	1.173390181031	8.735234328035e-05	9.486597341623e-01	0.000000000000e+00	2.652147400246e-03	4.011112078850	1.472551595015	0.000000000000	3.376738094171	-1.083231360805	-0.000000000000	1.126928881748	-6.442266353589e+00	3.464843591577e+01	8.735234328497e-05	4.616938028498e-15
increasing	492	0.572186093047	2.166250241305	0	NaN	NaN	2.166250241305	-7.329100865153e-04	2.547878298240e-03	1.000000	2.470590200492e-01	6.272293882906e-01	2.710505431214e-20	false	true	false	predictor_only_local_correction	0	0	2.166250241305	1.173389997798	1.746253675021e-04	9.495984519510e-01	0.000000000000e+00	2.651196148451e-03	4.010401904837	1.471818684929	0.000000000000	3.379285972469	-1.083231276228	-0.000000000000	1.126928579415	-6.442085444675e+00	3.465038828371e+01	1.746253674996e-04	2.513345855833e-15
increasing	493	0.572536268134	2.164096533460	0	NaN	NaN	2.164096533460	-7.318304363264e-04	2.547204399558e-03	1.000000	2.471263693635e-01	6.271054404736e-01	3.263880750629e-19	false	true	false	predictor_only_local_correction	0	0	2.164096533460	1.173389815602	2.618187969499e-04	9.505390162688e-01	0.000000000000e+00	2.650250184541e-03	4.009692688005	1.471086854492	0.000000000000	3.381833176869	-1.083231192129	-0.000000000000	1.126928277649	-6.441910696853e+00	3.465239838369e+01	2.618187969536e-04	3.692702812504e-15
increasing	494	0.572886443222	2.161947063370	0	NaN	NaN	2.161947063370	-7.307536208550e-04	2.546534876837e-03	1.000000	2.471929958857e-01	6.269823503879e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.161947063370	1.173389634438	3.489323570594e-04	9.514814274106e-01	0.000000000000e+00	2.649309482363e-03	4.008984425600	1.470356100871	0.000000000000	3.384379711745	-1.083231108507	-0.000000000000	1.126927976448	-6.441742089609e+00	3.465446595560e+01	3.489323570667e-04	7.318214475317e-15
increasing	495	0.573236618309	2.159801818014	0	NaN	NaN	2.159801818014	-7.296796287247e-04	2.545869707529e-03	1.000000	2.472589015424e-01	6.268601152965e-01	1.355252715607e-19	true	false	false	ok	3	3	2.159344408704	1.173389354568	-8.012973512549e-14	9.538136709547e-01	4.574093107608e-04	2.695407996478e-03	4.009280032383	1.469470792055	0.000000000000	3.386925581453	-1.083230979324	-0.000000000000	1.126831481097	-6.446973178999e+00	3.465654383710e+01	-7.115181315561e-14	8.977921969877e-15
increasing	496	0.573586793397	2.157203601345	0	NaN	NaN	2.157203601345	-7.286086393475e-04	2.545134919978e-03	1.000000	2.475186811144e-01	6.258549416728e-01	2.557085709641e-19	false	true	false	predictor_only_local_correction	0	0	2.157203601345	1.173389175980	8.663829815119e-05	9.547616077568e-01	0.000000000000e+00	2.647372718418e-03	4.008573866120	1.468742183416	0.000000000000	3.389470716373	-1.083230896891	-0.000000000000	1.126831181306	-6.446817700828e+00	3.465869964415e+01	8.663829814672e-05	4.470240097350e-15
increasing	497	0.573936968484	2.155066992500	0	NaN	NaN	2.155066992500	-7.275402668649e-04	2.544478541837e-03	1.000000	2.475833086269e-01	6.257338794418e-01	3.946555478946e-19	false	true	false	predictor_only_local_correction	0	0	2.155066992500	1.173388998410	1.731954312449e-04	9.557113958001e-01	0.000000000000e+00	2.646447787087e-03	4.007868646243	1.468014643149	0.000000000000	3.392015194915	-1.083230814928	-0.000000000000	1.126830882079	-6.446668306900e+00	3.466091212040e+01	1.731954312283e-04	1.664887350929e-14
increasing	498	0.574287143572	2.152934569318	0	NaN	NaN	2.152934569318	-7.264746840180e-04	2.543826449969e-03	1.000000	2.476472202294e-01	6.256136637949e-01	2.710505431214e-20	false	true	false	predictor_only_local_correction	0	0	2.152934569318	1.173388821852	2.596711288273e-04	9.566630353966e-01	0.000000000000e+00	2.645528014231e-03	4.007164370052	1.467288168465	0.000000000000	3.394559021365	-1.083230733432	-0.000000000000	1.126830583414	-6.446524977048e+00	3.466318101038e+01	2.596711288246e-04	2.709973100751e-15
increasing	499	0.574637318659	2.150806319003	0	NaN	NaN	2.150806319003	-7.254118796827e-04	2.543178622447e-03	1.000000	2.477104178544e-01	6.254942919975e-01	2.185279341461e-19	false	true	false	predictor_only_local_correction	0	0	2.150806319003	1.173388646303	3.460651215815e-04	9.576165268627e-01	0.000000000000e+00	2.644613374551e-03	4.006461034862	1.466562756585	0.000000000000	3.397102199987	-1.083230652402	-0.000000000000	1.126830285311	-6.446387691200e+00	3.466550605990e+01	3.460651215727e-04	8.858657929312e-15
increasing	500	0.574987493747	2.148682228818	0	NaN	NaN	2.148682228818	-7.243518427966e-04	2.542535037492e-03	1.000000	2.477729034362e-01	6.253757613156e-01	3.252606517457e-19	true	false	false	ok	3	3	2.148231489448	1.173388374289	-8.009290648927e-14	9.599522644057e-01	4.507393704465e-04	2.689899229982e-03	4.006750198638	1.465684648704	0.000000000000	3.399644735025	-1.083230526845	-0.000000000000	1.126735116578	-6.451586801869e+00	3.466752994096e+01	-8.274200767048e-14	2.649101181217e-15
increasing	501	0.575337668834	2.146111768549	0	NaN	NaN	2.146111768549	-7.232947606388e-04	2.541823504576e-03	1.000000	2.480280729732e-01	6.243828104189e-01	1.355252715607e-19	false	true	false	predictor_only_local_correction	0	0	2.146111768549	1.173388201263	8.591602657917e-05	9.609112877450e-01	0.000000000000e+00	2.642730035245e-03	4.006048931878	1.464961353944	0.000000000000	3.402186558529	-1.083230446980	-0.000000000000	1.126734819873	-6.451462465540e+00	3.466994061464e+01	8.591602658063e-05	1.464081589556e-15
increasing	502	0.575687843922	2.143996182121	0	NaN	NaN	2.143996182121	-7.222402329996e-04	2.541188488206e-03	1.000000	2.480892932848e-01	6.242654290958e-01	2.557085709641e-19	false	true	false	predictor_only_local_correction	0	0	2.143996182121	1.173388029232	1.717490734241e-04	9.618721673957e-01	0.000000000000e+00	2.641830783141e-03	4.005348598269	1.464239113711	0.000000000000	3.404727747017	-1.083230367573	-0.000000000000	1.126734523727	-6.451344118041e+00	3.467240666079e+01	1.717490734220e-04	2.115070733050e-15
increasing	503	0.576038019010	2.141884717589	0	NaN	NaN	2.141884717589	-7.211884400317e-04	2.540557649561e-03	1.000000	2.481498065400e-01	6.241488804926e-01	1.533293416683e-19	false	true	false	predictor_only_local_correction	0	0	2.141884717589	1.173387858191	2.574988752323e-04	9.628349036907e-01	0.000000000000e+00	2.640936564323e-03	4.004649195173	1.463517925271	0.000000000000	3.407268304667	-1.083230288623	-0.000000000000	1.126734228138	-6.451231739640e+00	3.467492782970e+01	2.574988752309e-04	1.372997256596e-15
increasing	504	0.576388194097	2.139777362434	0	NaN	NaN	2.139777362434	-7.201393709155e-04	2.539930967459e-03	1.000000	2.482096146785e-01	6.240331618778e-01	8.131516293641e-20	false	true	false	predictor_only_local_correction	0	0	2.139777362434	1.173387688135	3.431651677682e-04	9.637994969670e-01	0.000000000000e+00	2.640047354310e-03	4.003950719969	1.462797785900	0.000000000000	3.409808235634	-1.083230210129	-0.000000000000	1.126733933106	-6.451125310693e+00	3.467750387281e+01	3.431651677706e-04	2.404993528970e-15
increasing	505	0.576738369185	2.137674104188	0	NaN	NaN	2.137674104188	-7.190930148923e-04	2.539308420865e-03	1.000000	2.482687196418e-01	6.239182705205e-01	1.735570302230e-19	true	false	false	ok	3	3	2.137230014155	1.173387423837	-6.921755211692e-14	9.661385677541e-01	4.440900334859e-04	2.684525382414e-03	4.004233334189	1.461926815595	0.000000000000	3.412347544055	-1.083230088133	-0.000000000000	1.126640087997	-6.456291889281e+00	3.467947442041e+01	-6.496605870875e-14	4.251493408177e-15
increasing	506	0.577088544272	2.135131057903	0	NaN	NaN	2.135131057903	-7.180495716019e-04	2.538619576676e-03	1.000000	2.485192706645e-01	6.229375416824e-01	2.557085709641e-19	false	true	false	predictor_only_local_correction	0	0	2.135131057903	1.173387256253	8.518576297172e-05	9.671086987475e-01	0.000000000000e+00	2.638216166724e-03	4.003536900292	1.461208766023	0.000000000000	3.414886163632	-1.083230010780	-0.000000000000	1.126639794352	-6.456198233203e+00	3.468213352803e+01	8.518576297049e-05	1.228976450935e-15
increasing	507	0.577438719360	2.133036173450	0	NaN	NaN	2.133036173450	-7.170086174298e-04	2.538005383615e-03	1.000000	2.485771233769e-01	6.228237763206e-01	1.117570019170e-19	false	true	false	predictor_only_local_correction	0	0	2.133036173450	1.173387089642	1.702867622332e-04	9.680806911861e-01	0.000000000000e+00	2.637341973413e-03	4.002841386621	1.460491757406	0.000000000000	3.417424169016	-1.083229933874	-0.000000000000	1.126639501261	-6.456110472533e+00	3.468484673799e+01	1.702867622367e-04	3.498603934386e-15
