time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
3190000	3190	0.000229131641022	0.330567082214	0.358903730594	330	3186047.11654	3186.04711654	137
3200000	3200	0.000228171695082	0.329182172967	0.357715772058	331	3198316.79279	3198.31679279	137
3210000	3210	0.000228880436748	0.330204671053	0.359231280657	332	3209760.28661	3209.76028661	138
3220000	3220	0.000228573044763	0.32976119816	0.358530249377	333	3217726.32232	3217.72632232	138
3230000	3230	0.000229209415019	0.330679286373	0.357765061034	334	3226296.49769	3226.29649769	138
3240000	3240	0.000229209622259	0.330679585357	0.359368658618	335	3236860.8579	3236.8608579	139
3250000	3250	0.000229177255152	0.330632889492	0.361130187313	336	3245931.27474	3245.93127474	140
3260000	3260	0.00023011320223	0.3319831757	0.360582207467	337	3252549.32884	3252.54932884	140
3270000	3270	0.00022982323191	0.331564836957	0.359183221103	338	3266899.29421	3266.89929421	140
3280000	3280	0.000229914727101	0.331696836616	0.360929294293	339	3276000.91886	3276.00091886	141
3290000	3290	0.000230441536162	0.332456861436	0.360378274499	340	3282692.92248	3282.69292248	141
3300000	3300	0.000229449899284	0.331026231829	0.35905686712	341	3296453.48876	3296.45348876	141
3310000	3310	0.000229416950457	0.33097869672	0.361010660349	342	3303547.31443	3303.54731443	142
3320000	3320	0.000229752631161	0.331462981607	0.359659672566	344	3319316.48481	3319.31648481	142
3330000	3330	0.000230092171389	0.33195283461	0.359659672566	344	3319316.48481	3319.31648481	142
3340000	3340	0.000230006922142	0.331829845944	0.360415948036	346	3339032.16302	3339.03216302	143
3350000	3350	0.000230871836434	0.333077653504	0.359859435015	347	3345870.24254	3345.87024254	143
3360000	3360	0.000230867237358	0.333071018441	0.359161370235	348	3354045.13669	3354.04513669	143
3370000	3370	0.000232693999275	0.335706478799	0.361140884886	349	3360657.45498	3360.65745498	144
3380000	3380	0.00022991269184	0.331693900354	0.359996050496	350	3373012.06572	3373.01206572	144
3390000	3390	0.000230985884853	0.333242190593	0.361149373116	352	3388927.5103	3388.9275103	145
3400000	3400	0.000230864716036	0.333067380941	0.360612735875	353	3395635.84616	3395.63584616	145
3410000	3410	0.00023129366651	0.333686225662	0.359803395587	354	3404936.49526	3404.93649526	145
3420000	3420	0.000230906087533	0.333127067395	0.360890738671	355	3419749.90725	3419.74990725	146
3430000	3430	0.00023075665458	0.332911481215	0.36013284668	356	3428609.95549	3428.60995549	146
3440000	3440	0.000230464611274	0.332490151785	0.361924431747	357	3436667.30245	3436.66730245	147
3450000	3450	0.000230613769579	0.332705341733	0.360947923848	358	3447624.97948	3447.62497948	147
3460000	3460	0.000230481650305	0.332514733911	0.360074030849	359	3457652.35812	3457.65235812	147
3470000	3470	0.000231657788649	0.334211542867	0.361815075027	360	3466082.12477	3466.08212477	148
3480000	3480	0.000231971268288	0.334663798388	0.361099565348	361	3474608.28631	3474.60828631	148
3490000	3490	0.000231308778948	0.333708028303	0.362257413352	362	3488560.85985	3488.56085985	149
3500000	3500	0.000231353263424	0.333772205836	0.361740447028	363	3495204.73818	3495.20473818	149
3510000	3510	0.0002313333863	0.333743529207	0.360877656309	364	3505216.73833	3505.21673833	149
3520000	3520	0.000232016518915	0.334729081243	0.362562604072	365	3513997.6123	3513.9976123	150
3530000	3530	0.000231628386308	0.334169124256	0.361385755498	366	3527094.23015	3527.09423015	150
3540000	3540	0.0002311415307	0.333466740084	0.361385755498	366	3527094.23015	3527.09423015	150
3550000	3550	0.00023100098325	0.333263972976	0.361855183861	368	3549315.19557	3549.31519557	151
3560000	3560	0.000230778529062	0.332943039422	0.361290913499	369	3556513.29874	3556.51329874	151
3570000	3570	0.000231576066205	0.334093642302	0.362980261412	370	3565056.94921	3565.05694921	152
3580000	3580	0.000231699346296	0.334271497878	0.362136439307	371	3575015.03878	3575.01503878	152
3590000	3590	0.000231842482011	0.334477999065	0.363296231243	372	3588696.76253	3588.69676253	153
3600000	3600	0.00023066822318	0.332783901673	0.365028320453	373	3596664.10419	3596.66410419	154
3610000	3610	0.000231345822497	0.333761470847	0.364362905603	374	3604882.64251	3604.88264251	154
3620000	3620	0.000231613903056	0.33414822934	0.363798413746	375	3612125.04528	3612.12504528	154
3630000	3630	0.000232303466456	0.335143059037	0.363141381681	376	3620307.29541	3620.30729541	154
3640000	3640	0.000231736798713	0.334325530294	0.364169979208	377	3635168.28422	3635.16828422	155
3650000	3650	0.00023086364116	0.333065830223	0.362905845872	378	3649477.02986	3649.47702986	155
3660000	3660	0.000230759811745	0.332916036042	0.364579864047	379	3657805.14828	3657.80514828	156
3670000	3670	0.000230471244988	0.332499722211	0.363950882745	380	3665773.53714	3665.77353714	156
3680000	3680	0.000231785409764	0.334395661217	0.363307824574	381	3673907.38748	3673.90738748	156
3690000	3690	0.000230626893142	0.332724275031	0.362341168643	383	3686997.01587	3686.99701587	156
3700000	3700	0.000230807494583	0.332984827835	0.362341168643	383	3686997.01587	3686.99701587	156
3710000	3710	0.000230091081039	0.331951261567	0.362841061248	385	3708801.8324	3708.8018324	157
3720000	3720	0.000230309349913	0.33226615699	0.362161284576	386	3717402.43288	3717.40243288	157
3730000	3730	0.000230760234099	0.332916645369	0.36124497467	387	3728469.37319	3728.46937319	157
3740000	3740	0.000230823994374	0.333008632002	0.363081775759	388	3734873.56436	3734.87356436	158
3750000	3750	0.000230319144855	0.332280288104	0.362467418912	389	3742839.66671	3742.83966671	158
3760000	3760	0.00023122492811	0.333587057114	0.361787870821	390	3751504.04207	3751.50404207	158
3770000	3770	0.00023089747469	0.333114641689	0.36079904696	391	3763418.16832	3763.41816832	158
3780000	3780	0.00023083883647	0.33303004462	0.361828570446	393	3779729.43205	3779.72943205	159
3790000	3790	0.000229900677156	0.331676566831	0.361828570446	393	3779729.43205	3779.72943205	159
3800000	3800	0.000229838127081	0.331586326148	0.360624526772	394	3793978.84089	3793.97884089	159
3810000	3810	0.000229621025468	0.331273114727	0.359914386341	395	3803096.38418	3803.09638418	159
3820000	3820	0.00022985158812	0.331605746321	0.359228709046	396	3811986.32814	3811.98632814	159
3830000	3830	0.00023012192661	0.33199576232	0.360877213956	397	3820068.07514	3820.06807514	160
3840000	3840	0.000229868717575	0.331630458902	0.359466703122	399	3838316.51673	3838.31651673	160
3850000	3850	0.000229936237701	0.331727869852	0.361108305464	400	3846374.49592	3846.37449592	161
3860000	3860	0.000230105188665	0.331971614569	0.360607254522	401	3853344.24681	3853.34424681	161
3870000	3870	0.000229455035463	0.331033641769	0.359446599357	402	3867409.26403	3867.40926403	161
3880000	3880	0.000229299750641	0.330809613127	0.358671261769	403	3877393.68573	3877.39368573	161
3890000	3890	0.000229938039142	0.331730468782	0.36027262258	404	3885759.28708	3885.75928708	162
