delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-0.704082	-41.938776	119	1176925385	757	3580906114459703134	-1,1,-9,-2	-14,-4,1,-14	ok
-0.704082	-41.428571	479	3357086336513768144	452	3413321349	-1,-2,13,13	-14,13,-14	ok
-0.704082	-40.918367	481	3357645967492110527	436	2592828040	-1,3,13,13	13,13,13	ok
-0.704082	-40.408163	462	1862402202891664994	422	1930099489	-1,12,-13,-13	13,-13,-13	ok
-0.704082	-39.897959	462	1862402202891664994	418	1908291506	-1,12,-13,-13	-13,12,-13	ok
-0.704082	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.704082	-38.877551	457	1820670354090281045	418	1908291506	-1,12,12,-13	-13,12,-13	ok
-0.704082	-38.367347	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.704082	-37.857143	418	533508198414997652	718	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.704082	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.704082	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.704082	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.704082	-35.816327	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.704082	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.704082	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.704082	-34.285714	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.704082	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.704082	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.704082	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.704082	-32.244898	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.704082	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.704082	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.704082	-30.714286	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.704082	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.704082	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.704082	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.704082	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.704082	-28.163265	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.704082	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.704082	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.704082	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.704082	-26.122449	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.704082	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.704082	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.704082	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.704082	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.704082	-23.571429	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.704082	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.704082	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.704082	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.704082	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.704082	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.704082	-20.510204	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.704082	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.683673	-45.000000	533	17806880556253988504	318	7332505	1,0,15,-15	15,15,5	ok
-0.683673	-44.489796	6	464	222	155932	-1,0,0,-1	-15,0,-3,-1	ok
-0.683673	-43.979592	526	17207610312727389725	763	6178910838732765247	-1,0,14,-15	-15,2,-1,14	ok
-0.683673	-43.469388	529	17505000363921614390	468	4538043517	-1,0,-15,-15	-15,14,14	ok
-0.683673	-42.959184	146	4706585730	755	3510748647172657778	-1,-1,-14,-1	14,-14,-1,-14	ok
-0.683673	-42.448980	13	2277	95	4344	-1,-1,-1,-1	-14,-1,-1,-1	ok
-0.683673	-41.938776	502	5933862693397994354	452	3413321349	-1,-2,-14,-14	-14,13,-14	ok
-0.683673	-41.428571	480	3357459416058930902	452	3413321349	-1,-3,13,13	-14,13,-14	ok
-0.683673	-40.918367	483	3360631847836590035	436	2592828040	-1,11,13,13	13,13,13	ok
-0.683673	-40.408163	463	1862522110322978202	422	1930099489	-1,-13,-13,-13	13,-13,-13	ok
-0.683673	-39.897959	463	1862522110322978202	421	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.683673	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.683673	-38.877551	443	1009021255905833795	412	1420631531	-1,12,12,12	-13,12,12	ok
-0.683673	-38.367347	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.683673	-37.857143	418	533508198414997652	718	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.683673	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.683673	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.683673	-36.326531	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.683673	-35.816327	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.683673	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.683673	-34.795918	396	274732999219284452	697	274761556251461169	-1,-11,11,11	11,11,11,11	ok
-0.683673	-34.285714	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-32.755102	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.683673	-32.244898	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-30.714286	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.683673	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-28.163265	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-26.122449	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.683673	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-23.571429	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.683673	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-20.510204	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.683673	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.663265	-45.000000	151	5920297703	296	2449761	1,0,0,-4	15,-15,0,-2	ok
-0.663265	-44.489796	474	2084140722906743627	523	153991133212	-1,0,2,13	-15,0,-15,-3	ok
-0.663265	-43.979592	529	17505000363921614390	451	3380105281	-1,0,-15,-15	-15,-13,-14	ok
-0.663265	-43.469388	519	10284819642349072830	468	4538043517	-1,-1,14,14	-15,14,14	ok
-0.663265	-42.959184	66	4285127	294	2305850	-1,-1,2,-2	14,-14,4	ok
-0.663265	-42.448980	470	1945658755791128510	510	16918341351	-1,1,-14,-13	-14,1,-14,-2	ok
-0.663265	-41.938776	496	5818897637929713050	452	3413321349	-1,2,13,-14	-14,13,-14	ok
-0.663265	-41.428571	482	3358765439353170020	437	2592900051	-1,6,13,13	-14,13,13	ok
-0.663265	-40.918367	467	1905091290355651650	423	1952031377	-1,-13,13,-13	13,13,-13	ok
-0.663265	-40.408163	463	1862522110322978202	421	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.663265	-39.897959	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.663265	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.663265	-38.877551	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.663265	-38.367347	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.663265	-37.857143	418	533508198414997652	718	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.663265	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.663265	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.663265	-36.326531	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.663265	-35.816327	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.663265	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.663265	-34.795918	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.663265	-34.285714	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-32.755102	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.663265	-32.244898	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-30.714286	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-28.163265	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-26.122449	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-23.571429	258	6125569946746277	593	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-0.663265	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-20.510204	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.663265	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.642857	-45.000000	1	77	490	7596328881	-1,0,0,0	15,-15,15	ok
-0.642857	-44.489796	521	10486714586847406952	485	6128850226	-1,0,0,-15	-15,-1,14,-1	ok
-0.642857	-43.979592	531	17505644030684069780	476	5869590349	-1,-1,-15,-15	-15,14,-15	ok
-0.642857	-43.469388	192	108622973655	467	4537948250	-1,-1,-14,-3	14,14,14	ok
-0.642857	-42.959184	491	4674161384839899050	271	754578	-1,1,-8,-14	14,13,3	ok
-0.642857	-42.448980	495	5818615861353175649	342	64394199	-1,-2,13,-14	-14,-3,-5,-2	ok
-0.642857	-41.938776	497	5819743029064908650	454	3446948908	-1,-4,13,-14	-14,-14,-14	ok
-0.642857	-41.428571	484	3361191922032570527	436	2592828040	-1,-13,13,13	13,13,13	ok
-0.642857	-40.918367	463	1862522110322978202	422	1930099489	-1,-13,-13,-13	13,-13,-13	ok
-0.642857	-40.408163	463	1862522110322978202	421	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.642857	-39.897959	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.642857	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.642857	-38.877551	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.642857	-38.367347	443	1009021255905833795	732	1009021288579133361	-1,12,12,12	12,12,12,12	ok
-0.642857	-37.857143	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.642857	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.642857	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.642857	-36.326531	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.642857	-35.816327	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.642857	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.642857	-34.795918	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.642857	-34.285714	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.642857	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.642857	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.642857	-32.755102	368	137503074817916327	682	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.642857	-32.244898	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.642857	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.642857	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.642857	-30.714286	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.642857	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.642857	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.642857	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.642857	-28.673469	321	31282544843925584	646	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.642857	-28.163265	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.642857	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.642857	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.642857	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.642857	-26.122449	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.642857	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.642857	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.642857	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.642857	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.642857	-23.571429	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-0.642857	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.642857	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.642857	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.642857	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.642857	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.642857	-20.510204	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.642857	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.622449	-45.000000	523	11276878587680654690	230	216781	-1,0,2,-15	15,-2,-3,-1	ok
-0.622449	-44.489796	211	62330594303252	528	419535786007	-1,0,-15,-6	-15,-2,-15,3	ok
-0.622449	-43.979592	527	17208245760586616360	476	5869590349	-1,-1,14,-15	-15,14,-15	ok
-0.622449	-43.469388	122	1403254775	456	3480908175	-1,-1,1,3	14,14,-14	ok
-0.622449	-42.959184	174	17025199127	759	3655886561086052904	-1,-2,-14,-2	-14,-3,-2,-14	ok
-0.622449	-42.448980	504	5934434607853749074	452	3413321349	-1,-3,-14,-14	-14,13,-14	ok
-0.622449	-41.938776	505	5940156026484366939	454	3446948908	-1,-13,-14,-14	-14,-14,-14	ok
-0.622449	-41.428571	463	1862522110322978202	436	2592828040	-1,-13,-13,-13	13,13,13	ok
-0.622449	-40.918367	463	1862522110322978202	422	1930099489	-1,-13,-13,-13	13,-13,-13	ok
-0.622449	-40.408163	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.622449	-39.897959	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.622449	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.622449	-38.877551	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.622449	-38.367347	442	1008945539086014914	732	1009021288579133361	-1,-12,12,12	12,12,12,12	ok
-0.622449	-37.857143	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.622449	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.622449	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.622449	-36.326531	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.622449	-35.816327	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.622449	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.622449	-34.795918	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.622449	-34.285714	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.622449	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.622449	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.622449	-32.755102	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-0.622449	-32.244898	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.622449	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.622449	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.622449	-30.714286	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.622449	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.622449	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.622449	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.622449	-28.673469	321	31282544843925584	645	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-0.622449	-28.163265	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.622449	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.622449	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.622449	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.622449	-26.122449	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-23.571429	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-20.510204	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.622449	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.602041	-45.000000	179	26026781627	482	6025439947	-1,0,-15,-2	-15,0,-15,0	ok
-0.602041	-44.489796	531	17505644030684069780	446	2820117622	-1,-1,-15,-15	-15,-4,-14	ok
-0.602041	-43.979592	102	425225702	476	5869590349	-1,-1,7,-2	-15,14,-15	ok
-0.602041	-43.469388	509	6050813094270557360	409	1103207850	-1,1,14,-14	14,14,-12	ok
-0.602041	-42.959184	503	5934148645458395439	515	41381473428	-1,2,-14,-14	-14,2,-14,2	ok
-0.602041	-42.448980	498	5822561664817883075	454	3446948908	-1,-9,13,-14	-14,-14,-14	ok
-0.602041	-41.938776	484	3361191922032570527	454	3446948908	-1,-13,13,13	-14,-14,-14	ok
-0.602041	-41.428571	463	1862522110322978202	436	2592828040	-1,-13,-13,-13	13,13,13	ok
-0.602041	-40.918367	463	1862522110322978202	422	1930099489	-1,-13,-13,-13	13,-13,-13	ok
-0.602041	-40.408163	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.602041	-39.897959	463	1862522110322978202	747	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.602041	-39.387755	462	1862402202891664994	747	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.602041	-38.877551	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.602041	-38.367347	418	533508198414997652	719	533555173525880254	-1,-12,-12,-12	12,12,-12,-12	ok
-0.602041	-37.857143	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.602041	-37.346939	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.602041	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.602041	-36.326531	397	274761540684197919	698	274761556992759430	-1,11,11,11	-12,11,11,11	ok
