category_id	count	encoding	T_scs	gamma_scs
1653	15	119792387432966978150490950131292297031072258019879416942021991351	1,-10,-10,-10,-10	-10,-10,-10,-10
1654	5	119792387432966978150491072574445703607401699972425014737924729906	1,-10,-10,-10,-10	10,-10,-10,-10
1655	1	137347770969623812926618670663955235894312156996088492199422008011	-1,-1,0,10,-10	10,10,4,10
1656	1	137542711442525579069485975752256735703458991028905735266161259327	-1,0,1,10,-10	-11,0,1,8
1657	1	137542715765887874266573867083884009934648250834216165702543451398	-1,-1,1,10,-10	-11,-1,1,10
1658	1	137835623730418215137101827708852844663335098881520528940370873632	-1,1,-3,10,-10	10,10,-10,9
1659	1	137933379487320946022536455574347899617046333040982217889754838427	-1,0,3,10,-10	-11,-1,0,-10,0
1660	1	138031239270827123319766280172119563140972832959655051726741888494	-1,-4,-4,10,-10	10,10,-10,-5
1661	1	139308925401952368037805431091536217631760036720119757771893408135	-1,0,10,10,-10	-11,4,10,-3
1662	1	139308934145754515279773259098016504051252471314935605592635051797	-1,1,10,10,-10	10,10,10,-10
1663	1	139309012839995621341326931019625178821694173378082547713252132779	-1,0,0,0,10	11,-2,0,0,0
1664	1	139309012839995621341326936794745379177858525874189110081024693524	-1,0,0,0,10	11,0,5,0,0
1665	1	139309012839995638491634211382095658683110777577593480757650926931	1,0,0,0,10	-11,0,0,0,0
1666	1	139309012839995964347472540817959172804900907177551466580308196136	1,0,-1,0,0,0	-11,0,0,0,10
1667	1	139309012839995964347536304641955927903596884632952865779051884896	1,0,0,1,0,-1	-11,0,0,0,10
1668	1	139407761028037501897155122317878973046768031780845871427569214393	-1,-1,-1,0,10	10,10,-3,-1
1669	1	139704381939283512266255069111737083984229711752843455679298519140	-1,0,2,0,10	-11,0,-2,1,0
1670	1	139838415985382840484327289902700824147976882521090695549863945600	1,0,1,0,10	-11,0,0,-1,8
1671	1	140398819072030117629380185942695454814641050735291541367033764726	1,1,-6,0,10	10,-10,0,10
1672	1	140697411918721649467097598265668238916963871844117225578641431150	-1,0,7,0,10	-11,0,-10,0
1673	1	140797078036769801802197427386087568531772305613280058810168634335	-1,0,-8,0,10	-11,-1,10,-10
1674	1	140996608870723276484593738281749861857515282971809422925456369927	-1,0,-9,0,10	-11,0,10,10
1675	1	140996613288933001589719890831289423266148998693441138906603968438	-1,-1,-9,0,10	10,10,-10,-10
1676	1	140996617707142885883768729708455451469214851892251460414588006426	1,1,-9,0,10	10,-10,1,10
1677	1	141096473668692943099996355865960560455684159221616014981799549440	-1,0,9,0,10	-11,0,-10,1,1
1678	1	141196404775406904832796302289357854589885039296614575143088628687	-1,0,-10,0,10	11,1,-11,0
1679	1	141196404775406922101952434194847419481508782313431800747119651687	-1,0,-10,0,10	11,-1,0,10
1680	1	141196404775406971147124135035339365186331048542001360935134303385	-1,0,-10,0,10	-11,0,9,-11
1681	1	141196413622781820275533021343591874095071590655165968160489368361	1,1,-10,0,10	10,-10,-1,-2,0
1682	1	141296402231956405579345422844540112917903345714440345539251923866	1,0,10,0,10	10,10,0,10
1683	1	141296402231956456328617851510430767018980823354836694995722070070	-1,0,10,0,10	-11,1,1,10,-1
1684	1	152148608455996862620275365389164230087037698180873038928409315768	-1,0,-9,0,10	11,-1,-1,0,9
1685	1	162345708139495428821264460282294979476131286260213892003458326726	1,0,2,0,-10,0	-11,0,0,6
1686	1	162802065608720776743238746884398293180180287144359949870045565327	-1,-1,-5,-1,10	-11,10,9,1
1687	1	164063252634527148878313960331619509886090279117710479173589218686	1,0,10,-1,10	10,-10,0,-3,0
1688	1	164063252634527169148572133424133317265793378525908048190046455416	-1,0,10,-1,10	11,9,0,-11
1689	1	187869772378322743427266377899336520471932984599400024249284252418	-1,-1,-1,1,10	10,10,10,4
1690	1	188000470070470792368760832573387961254825974457283436781617568318	-1,-1,1,1,10	10,10,-9,1
1691	1	189180596961280120002531422755595344846963858024139543726321532674	-1,1,-6,1,10	11,2,-6,-2
1692	1	189707321379658586311676702389542206947141206116737231287558490374	-1,1,-8,1,10	-11,10,10,9
1693	1	190235420436722303115519042934345980899693982046813953808004840340	-1,1,-10,1,10	-11,10,4,5
1694	1	190235495083682325926902960650411912238177872041316789894747249661	1,-8,-10,1,10	10,-10,10,8
1695	1	190367648889304776871917733074916711069646876657516107063165317671	1,0,10,1,10	10,-9,0,-10
1696	1	200567999127468705114217024512713406131563949728342436585326198563	-1,0,0,0,9	11,0,0,1,10
1697	1	208488826997566652429679700508164797398799656467804270662730838785	-1,0,2,10,9	-11,0,2,0,10
1698	1	217875650583737425405808917704374310748527116802441115880870328621	1,0,0,1,-10,0	-11,1,0,0,7
1699	1	220587200200364292406047258488310677723221434362450982306944321172	-1,1,-10,-2,10	10,10,10,10
1700	1	252315905767496526634635665065345684892361288138458826472245567675	-1,0,0,2,10	11,-2,1,2,0
1701	1	253178656142396152848734408673012174034764677796991180531831974988	-1,-2,-3,2,10	-11,-8,2,-11
1702	1	254564798178027505435582559093836039873213500639931918894289498074	-1,3,-7,2,10	10,-10,-6,5
1703	1	255609031283292378608965915921008383144514304325565235055788626040	-1,-2,-10,2,10	-11,-2,-10,-2
1704	1	255609031283292389590636451225831573629017105094096950480623926410	-1,-2,-10,2,10	10,10,10,9
1705	1	255609053590190364288590389512932994616162611977703655595036970331	1,3,-10,2,10	10,9,10,2
1706	1	275315070680959541589089786642499605625177714164893360150696391835	-1,0,10,1,-10	-11,-1,-1,1,10
1707	1	292412079282470596172663375438682538880309261280021714869729455549	-1,0,0,2,-10,0	-11,0,0,3,0
1708	1	338877878003573457177268949584537327660083297815903009591702359061	1,1,-2,3,10	10,10,-1,0
1709	1	342530589820948961452480813667514644642140175886970724290540130386	-1,5,-10,3,10	10,-10,3,-10
1710	1	391938306833874238138938397443875719506465793775881722898658938720	1,-1,1,3,-10,0	-11,10,3,10
1711	1	453309420980415474259823618612878436453590929193967322103825850061	1,0,2,4,10	10,10,0,1,-1
1712	55	479169549731868341414468282189810102490265865102339437540758246900	-1,-10,-10,-10,-10	-10,-10,-10,-10,-10
1713	1	604410742681248315903608262808201836083533516246021911925438118028	-1,-2,2,5,10	-11,10,-10,-2
1714	1	608329938949078515288196262083063219215066491158389280917482357325	-1,0,7,5,10	-11,1,0,10,-1
1715	1	704428165212926702990922702340863277057603570436877475036442026881	-1,-2,10,-6,10	11,10,-11,5
1716	1	752263400666538268430336582057685318534399838715982409352741415835	-1,0,-2,1,10	-11,0,1,1,10
1717	1	804855268715455978759484236717170574680944110765679488485708105605	-1,-4,3,6,10	10,-10,2,-10
1718	1	811525193196458246732493169986834685303263778330503927533910319650	-1,3,-10,6,10	10,10,10,9
1719	1	812040283734138862193158583157547701010760220311327459044535213250	-1,0,10,6,10	-11,10,2,10
1720	1	1425144861377908545854822603039194464697208194477373592316690802421	-1,0,10,8,10	10,10,9,3
1721	1	1637835661884134660063819325318997852963475776647866030818599419042	-1,1,10,-9,10	10,-10,1,10
1722	1	1858616984242541463496346743148990760543877530268927995804429195886	1,-1,0,9,10	10,-10,-1,0
1723	1	1858616984242541463496353259615393832416337049289698130315335668431	1,-1,0,9,10	10,9,10,-2
1724	1	1859737392299608251250441569696409244443709837553012148475768442310	1,-1,-1,9,10	10,9,1,-1,0
1725	1	1859737392299608316494014529305767367337642888982651144748270085910	1,-1,-1,9,10	10,-9,-1,10
1726	1	1860858433525673450512243046367083445643224986119244518102823748827	-1,-1,1,9,10	10,10,10,2
1727	1	1860858433525673450512404109823973840454488815480917212334633617234	-1,-1,1,9,10	-11,1,10,3
1728	1	1860858433525673570669431785396675377941548310529815559500778173095	-1,-1,1,9,10	-11,10,9,10
1729	1	1863102459101837785919412129128529972026262621818894728766636496099	-1,1,2,9,10	10,10,8,10
1730	1	1863102543663963294229136233053864747915455421008515750846477240871	1,2,2,9,10	10,-9,1,9
1731	1	1864225528771652260101524065678806205353375528567954907320545399261	-1,-3,-3,9,10	10,10,-10,-3
1732	1	1868723987624739644131257307639802661167759050499156715831361667261	-1,-7,-5,9,10	10,-10,-6,-10
1733	1	1869849555111886028146364572637621886893181951219856507004824961090	1,0,5,9,10	10,-9,0,6
1734	1	1876619638197879667710916406021923608829715304860460166735235002891	1,0,8,9,10	10,9,10,1
1735	1	1878881434539238844595288212374181950880990918800808439764779704225	-1,0,9,9,10	-11,1,-10,0
1736	1	1878881519727685130892819376551957376077080373577499120429410145657	-1,1,9,9,10	10,10,1,10
1737	1	1881145786354706384903890422782753378276848873186471115647797789625	-1,0,10,9,10	10,10,10,-1
1738	1	1881145786354706387079264625744063225638742729334063398992470555895	-1,0,10,9,10	-11,1,-1,8
1739	1	1881145871632978296840975596559962353887791419306558978835987539505	-1,1,10,9,10	10,10,-10,1
1740	1	1881145999550392632341429687474488695465385182833095472741544668636	-1,-3,10,9,10	10,10,-10,10
1741	1	2149032914755843536013918784129752816876463854782089397056274988138	-1,0,6,-10,10	-11,0,4,10
1742	1	2156746429342832424667653111292302080535785075051998419593746670334	-1,1,9,-10,10	10,10,4,10
1743	1	2448019042450056748913651466758979853383579490579457438899806490884	-1,0,0,10,10	11,0,-3,0,-1
1744	1	2448019042450056820807174428670425499745862984204547385726826406035	-1,0,0,10,10	-11,0,0,10
1745	1	2448019042450057043036602791558006489658344417359441178689599846434	-1,0,0,10,10	11,0,10,-11
1746	1	2450920881646958087552172348102796037452868736276083255204782050373	-1,0,1,10,10	-11,0,-2,0,-4
1747	1	2450920935393625933525948678656955232825757803769942814266291296700	-1,-1,1,10,10	-11,1,-9,1
1748	1	2450920935393626011046425109550823575745262696459250840088309598273	-1,-1,1,10,10	-11,-1,1,10
1749	1	2450920935393626011194789607887010947407030506693085000352659936288	-1,-1,1,10,10	-11,6,1,10
1750	1	2450920935393626080897322184319956199052241774743858944492565028800	-1,-1,1,10,10	-11,2,10,10
1751	1	2453826106831043767089672020436069927255328108503997438946028775696	-1,-2,2,10,10	10,10,10,-10
1752	1	2453826106831043842919285179069257690403559281190556535607454642846	-1,-2,2,10,10	10,10,10,10
1753	1	2456734237124506903154423410447351987164568235174194342091734410025	-1,0,3,10,10	-11,0,-3,-1,0
1754	1	2456734398699227482398197657914162876481924170051507060513600462845	-1,-2,3,10,10	-11,4,10,-11
1755	1	2459646029667097432612031765759445358329918872831458125336900386640	-1,-3,4,10,10	-11,-10,3,9
1756	1	2459646137495278549937240870745838716063646996457820202667861897402	-1,-4,4,10,10	10,10,10,10
1757	1	2468399804244766027774065318797044488737500426202275978358813176869	-1,-1,7,10,10	-11,-2,-10,-1
1758	1	2468399966490606788702934315251308372926228960304867552670353259925	-1,2,7,10,10	-11,-10,2,-10
1759	1	2472787961196844026125946371340119298082283736908055727679340972647	-1,-3,-9,10,10	10,10,10,10
1760	1	2474252069798011075191863033183980732863897447748763754242638995942	-1,1,9,10,10	10,10,10,10
1761	1	2474252123992134142210788606587435769989830106345259415264432411686	-1,-2,9,10,10	10,10,10,10
1762	1	2474252178186258238008455732037474794640552091667153203620480481664	-1,2,9,10,10	10,10,9,10
1763	1	2475718075530657909650417729749236408908676184132041418018380024887	-1,-10,-10,10,10	10,10,10,10
1764	1	2477182942484498431674284921410631074558412191405032726129248891139	-1,0,10,10,10	-11,10,1,-4
1765	1	2477182942484498504033199373522709395487814769576577177967919430985	-1,0,10,10,10	-11,-2,0,10
1766	1	2477182942484498569933739573329921443243655782532029794909144267799	-1,0,10,10,10	-11,1,9,10
1767	4	2477182942484498579745353183467303061969517087684614488708393456135	-1,0,10,10,10	-11,0,10,10
1768	1	2477182942484498585394316210292245711895567767108080736299737647560	-1,0,10,10,10	-11,-1,0,-11
1769	1	2477182942484498727544005359071100232237361561676714160529380225619	-1,0,10,10,10	-11,0,10,-11
1770	1	2477182996734788484428403828965867702224166313860850421021998615545	-1,-1,10,10,10	-11,-1,-1,-1,-1
1771	1	2477183050985079576753639046800458018267490989638790429853945990594	-1,1,10,10,10	-11,10,10,3
1772	1	2477183050985079576754318584046631450030548900263347098237056384065	-1,1,10,10,10	-11,-10,2,-5
1773	1	2477183050985079654877982967002734258821255860088092778046506461435	-1,1,10,10,10	-11,-8,1,10
1774	2	2477183050985079725263556440085838066357198097341566006123058180947	-1,1,10,10,10	10,10,10,10
1775	1	2477183050985079725263557253178566734442729549546829727595337355135	-1,1,10,10,10	-11,10,10,10
1776	1	2477183105235371857115505530182262515111188322129335383124024043648	-1,-2,10,10,10	-11,9,10,10
1777	1	2477183159485664952436595901279399233294704263567487021432214652467	-1,2,10,10,10	10,10,10,-10
1778	14	2477183973240187349147978767342465170194605837156261265861869449437	-1,-10,10,10,10	10,10,10,10
1779	532	2477184027490497153751518533245468719259292686092983923843405985627	-1,10,10,10,10	10,10,10,10
1780	13	2477184027490497153751519346338357647882666249796527087525192547335	-1,10,10,10,10	-11,10,10,10
1781	24	2477184027490497302261689444299095874676510507839355766196825594386	1,10,10,10,10	10,10,10,10
1782	1	2477184027490497302261690257391984803299908444492700257350582942222	1,10,10,10,10	-11,10,10,10
1783	1	2478649653358497088117935361442355934962152422191606607131895704733	-1,0,-11,10,10	-11,-1,-10,0
1784	1	2478649653358497241883493072513182551892329000030473153109204209300	-1,0,-11,10,10	11,-1,0,-11
1785	1	2478649707636892217517867720015877433750394138666474139252488720633	-1,-1,-11,10,10	-11,-1,9,-11
1786	1	2816933850283042665228484510641596043905762690950778276821619467814	-1,-3,3,-11,10	11,9,-11,3
1787	1	2821900039933934475459544984539206610154732993156079905995357661590	-1,-2,-5,-11,10	11,8,-11,-2
1788	1	2823557543574868654281763484664157277378339665005345337288276471395	-1,-4,5,-11,10	-11,4,10,-11
1789	1	2836848208368751235471222929038495526283006723381998991493565289880	-1,1,9,-11,10	-11,1,10,-11
1790	1	2840179980737867556255645139841367961140222246918687121188482010450	-1,0,10,-11,10	11,-1,0,-11,1
1791	1	2840180041883628596359365319679608773532314394715990296865818453058	-1,-1,10,-11,10	-11,-1,10,10
1792	1	2840180103029393503997894263325873832059324536974024799858779258585	-1,1,10,-11,10	-11,1,10,-11
1793	1	2840180225320926300230748104976349112726115483134386341917526446450	-1,2,10,-11,10	-11,8,10,10
1794	1	2840180347612463867389872928674375263240413821236354763980219088900	-1,3,10,-11,10	-11,9,-11,10
1795	5	2840181203653355805443754284417309200964130332128899294040457202585	-1,10,10,-11,10	-11,10,-11,10
1796	1	2840181203653355968612205410931214615016237679095834298724398362023	-1,10,10,-11,10	-11,10,-11,-11
1797	1	2840181203653356133161881327131179935495100913211836080030687668563	1,10,10,-11,10	-11,10,-11,-11
1798	1	2841847548164240056595610719148708374483261910756929219884019113365	-1,2,-11,-11,10	-11,-4,-11,-3
1799	3	2841848526999188577656964486632050784907908439211902120392768289795	-1,10,-11,-11,10	-11,10,-11,10
1800	1	2872017775300331130822348054588832188641277113219304712887350804064	-1,0,9,0,-11	11,2,1,1,-1
1801	1	2872017775300331221190527778221964211161779401907180651976874439449	-1,0,9,0,-11	11,1,2,10
1802	1	2873702613796555800061576275847059744705162243330300400173944708892	-1,0,-10,0,-11	11,3,2,2
1803	1	2873702613796555800061577460964914947960703141144281070185053799199	-1,0,-10,0,-11	11,0,-11,0
1804	1	2877075071030109365958694679900443379015706661152200764207637706312	-1,0,-11,0,-11	11,-10,-2,0
1805	1	2877075071030109365958697540931227105447768252751802996925710609504	-1,0,-11,0,-11	11,4,11,-1
1806	1	2877075071030109365958715207188229478318922654216175147923445643349	-1,0,-11,0,-11	11,-8,-1,-4
1807	1	2877075071030109531719534347966188274901528027917883706083143219809	-1,0,-11,0,-11	11,-3,0,-11
1808	1	2877075071030109543344709795171447013299879421405975397237148490104	-1,0,-11,0,-11	11,2,1,-11
1809	1	3258282539992100682134890685341447946239808141180381177917637883300	-1,0,0,0,10,0	11,-1,0,-1,0
1810	1	3258282539992100682134892634721352621412516634849666449117384179765	-1,0,0,0,10,0	11,1,0,3
1811	1	3258282539992108747923138921280063884307279804621381145545188334630	1,0,0,0,10,0	-11,0,0,2,3
1812	1	3262076409884255219410198894349601020024692162030979767743590579290	1,0,1,0,10,0	-11,9,-10,0
1813	1	3296408026756878705461904291941444700693604937574228871556254665012	-1,0,-11,-1,-11	11,1,-11,1
1814	1	3296408026756878705461914632617005051884504764940050512064287171974	-1,0,-11,-1,-11	11,1,-5,-1,1
1815	1	3296408026756879081520493907834144797328191934019347328179048937694	-1,0,-11,-1,-11	11,-2,0,-11,0
1816	1	3296408096415453765413024738433197028221787565603607377566637382906	-1,-1,-11,-1,-11	11,1,-11,-1
1817	1	3729260294593883326434406068745255771610157873305665610824298774232	-1,0,0,1,-11	11,-1,0,0,3
1818	1	3731412670427178864215630954635568387954436514953556795752549690683	-1,-1,-1,1,-11	11,4,-11,1
1819	1	3770353817540026653008915894659486132206546377882070169942884723591	-1,1,-10,1,-11	11,9,10
1820	1	3774704042490627390179383054979467740957237102164054909527282653579	-1,1,-11,1,-11	11,10,-11
1821	1	3774704042490627390179386531826016791882269092996421707403602348069	-1,1,-11,1,-11	11,7,-11,1
1822	1	4312103657240806675696317899887916865279136404661097185640306263275	-1,0,10,10,10	-11,-1,1,2,10
1823	1	4319953161749833889752178735858364852423860802896077223017106603579	-1,1,-11,-2,-11	11,10,-11,-2
1824	1	4510211937251413853181324136929414157211189270817432727503038029725	-1,0,-11,1,10	11,1,-2,0,-11
1825	1	4888231830302535530111204816360636826485156455456317161308702323008	-1,-1,1,2,-11	11,-2,-1,1
1826	1	4941188278581863559370942778328897870291080236932352296141721186749	-1,1,-11,2,-11	11,9,-11,1
1827	1	4941188477109613391066426213273390917626618345078950158019098568219	-1,2,-11,2,-11	11,10,11
1828	1	4941188477109613391066474708212531991043079268939007082008953407844	-1,2,-11,2,-11	11,10,-9,-3
1829	1	4979908980845569578906809782005755195298479902585681007175635566839	1,1,-3,1,-10,-1	10,-2,-2,1,9
1830	1	5648615554664125202561303455556584898222523757333770193213093470794	-1,2,-11,-3,-11	-11,-7,5,-9
1831	1	6385731930821568915471446430299495907024982481027388725175595077642	-1,-1,1,3,-11	11,-4,1,-10
1832	1	6389295521493658167113580824636769111581009850245690143055632600738	-1,0,1,-3,10,0	-11,0,-1,0,1
1833	1	6457358881496357686155595717066380952073089545941311598278632437235	-1,0,11,3,-11	11,10,11,-1
1834	1	10565054744175736837452470069410721796996238153394409280172739225417	-1,0,0,10,10	11,-1,0,0,-11
1835	1	14194163233751252000642480600706312282266721246214581193913491651869	-1,1,-11,6,-11	11,-4,-11,-11
1836	1	16046580913165070606214398132666910114099998250946308177256292142111	-1,-2,4,-7,-11	11,5,-11,10
1837	1	16156804909184928461269333226245764620224814879230530969544337351550	-1,-3,-11,-7,-11	11,-11,-11,-11
1838	1	18199760991355868614876897299631926896104364314127033497284649025220	-1,0,1,7,-11	11,9,1,3
1839	1	18199760991355868614876909844915082865124544580675494701664416487156	-1,0,1,7,-11	11,-1,10,1,0
1840	1	20901341852749262699073982105869833206398048759553938503216974056528	-1,3,-11,-8,-11	-11,8,-11,-11
1841	1	30497867144377364434691205549430842967867708250880007274896878871425	-1,0,6,9,-11	11,-1,0,8
1842	1	30590585330776334076436676729190418477291810293603459961123942186835	-1,-1,9,9,-11	11,9,-11,-1
1843	1	30637043704163564487104565527416951200015987713758356020920766474859	-1,1,-11,9,-11	-11,-2,-11,10
1844	1	39082745056914248509292809646806119551006461266916067987999497605774	-1,0,-2,10,-11	11,1,9,0
1845	1	39102221305357936101003488753352695231968704745059179405282170315035	-1,1,2,10,-11	-11,1,6,-11
1846	1	39102221911905681734136649141291771931317812299774574650167836526731	-1,-2,2,10,-11	11,-10,-2,-3
1847	1	39141200495371022474080077795012847990911717420956285665705331825520	-1,-3,3,10,-11	-11,-6,-4,-11
1848	1	39160701014981300912965368032599718290172969131635870502429786230649	-1,1,-4,10,-11	-11,-2,-10,-6
1849	1	39219262102804998542839045410117440374307623989680521608402872661389	-1,-1,5,10,-11	11,-2,10,-11
1850	1	39415061255150820127164597286077330076303153451188415943566902161782	-1,-1,10,10,-11	11,1,10,1
1851	1	39415061865942585204313541126483929873634634017756467901917317321999	-1,1,10,10,-11	-11,-4,-2,-10
1852	1	39415061865942585367111419627560327219032587209096249178511503050885	-1,1,10,10,-11	-11,-2,1,10
1853	1	39434692103046083695049248249573982975783059220681969165436040587375	-1,1,-11,10,-11	-11,1,-11,10
1854	1	39434693936219923329910625526152564474227842173579903973625587872470	-1,-3,-11,10,-11	-11,3,-10,10
1855	1	39434696380451825594614850885613154736410249636209717150744526229265	-1,-5,-11,10,-11	-11,-5,-11,10
1856	1	44332877880125590040402804297775604253430130838540206179985269174945	-1,-2,2,-11,-11	-11,-3,3,10
1857	1	44640651855998190133914360558186882922919735195401071605184844507994	-1,-1,9,-11,-11	-11,-1,-1,-1,-1
1858	1	44669196916731510625945967423672035646326109205265929627533736155535	-1,-1,1,10,-11	-11,-1,-1,1,10
1859	1	44706865846973551816030312270928719356821267359783042399563786382845	-1,2,-11,-11,-11	-11,-3,3,10
1860	1	44706865846973552083522619248193454275146336448042027694778129046640	-1,2,-11,-11,-11	-11,2,-11,10
1861	7	44706876758517741527199019916024309645967515562355147949218417204860	-1,10,-11,-11,-11	-11,10,-11,10
1862	32	44706876758517742174565684325029201229126109145666661742871419006260	-1,10,-11,-11,-11	-11,10,-11,-11
1863	38	44706876758517742174726278834707884383145473022258889698033478840010	-1,10,-11,-11,-11	-11,-11,-11,-11
1864	2	44706876758517743474939580299974767257383328146597364557128865718542	1,10,-11,-11,-11	-11,10,-11,-11
1865	3	44706876758517743475100174809653450413738271282629445813647580322292	1,10,-11,-11,-11	-11,-11,-11,-11
1866	129	44706877440489331387102487987147292890505349630782406592305110301833	-1,-11,-11,-11,-11	-11,-11,-11,-11
1867	16	44706877440489332687476398839301607601862919922592027274734406294837	1,-11,-11,-11,-11	-11,-11,-11,-11
1868	1	51133139994267324495074735523195811022503369065253588207482436684554	-1,0,9,0,11	11,10,-1,9
1869	1	51208340385239747393704559537951493021225158288650109104796458703244	-1,0,-11,0,11	11,10,-11,1
1870	1	51208340385239748094463004462710896529810483943509134824520362103899	-1,0,-11,0,11	11,-10,0,-11
1871	1	57432325722862338101533514443269776712187527707295160032063382648617	-1,0,0,0,-11,0	11,-4,0,0,-1
1872	1	57460263979260274684436286488181695634698414790374137040623119512919	-1,0,-1,0,-11,0	11,0,-11,0
1873	1	57544155215885903960607222691379958034487590015179703485195030571347	-1,0,2,0,-11,0	11,-1,3,-1,0
1874	1	57544155215885903960607222712269078098420742357134015170569283791699	-1,0,2,0,-11,0	11,-2,0,2
1875	1	57544155215885903960648434823956079037889032914809939161775771745874	-1,0,2,0,-11,0	11,-4,0,-6
1876	1	57628161267607295664406208034157992223105506083204967613590137992575	-1,0,-4,0,-11,0	11,-2,0,10
1877	1	57656188824655286840511716843831675448885322807064985211608475614144	-1,0,4,0,-11,0	11,0,10,-7
1878	1	57740347338255243306716266966796321944759267927454847366429652272042	-1,0,6,-1,11	11,8,-10,0
1879	1	57909011689109772657396906079281738405636890056525805308175413486554	-1,0,9,-1,11	11,5,-1,0
1880	1	58715259892746711940600963560294925062234743447020605716655051101664	-1,0,2,0,-11,0	11,1,-1,0,-10
1881	1	65078777558214824366316445378397260104138193070892878421175935155236	1,1,-1,0,10,-1	10,8,-10,0
1882	1	73566090067786958455768197448931864221503456194698046493764060259309	-1,0,0,1,-11,0	11,1,1,1,0
1883	1	83320044686433269962794220554186428385023041381056941126949224695291	1,0,0,0,9,1	10,9,0,0,0
1884	1	312762326348637667115996488793492112387448540082155778058218851224183	-1,0,1,-8,11	11,-2,-1,0,4
1885	1	560940393189738042681965211425593897072700309510712290163391823085675	-1,-1,1,10,11	11,10,-11,-1
1886	1	634693919459547213346987252757526366201723721955070986774061586483146	-1,-2,-11,-11,11	11,-11,-11,-10
1887	1	712416358613317019873510354349855568449463029315209309139000570987054	-1,0,0,0,0,3	11,0,5,2,0
1888	1	712712443125584381083070438043860819039463330132766738249447806511285	1,0,-1,0,0,3	-11,4,0,2,2
1889	1	896463739829121207086829534372393197175190455353108879720880130196278	1,0,1,1,0,3	-11,0,0,1,1
1890	1	1261537145736859458567186327144987781574185232244905556490107080027229	-1,-1,1,1,-11,-1	11,-2,1,-11
1891	1	1262043076006247443742412652729372260395827368571276934331688795743418	-1,-1,-1,0,-10,1	10,1,4,-2,0
1892	1	1262549145749754249154389076963266374108383642457924875251366658237767	-1,-1,2,1,-11,-1	11,7,-11
1893	1	1262549148138975836560080632699903346738937490014776021332648037602772	-1,0,-4,-3,0,3	-10,0,-4,0,-7
1894	1	1262549158434477577188833864746936074102076587108665430081767628234913	-1,0,1,0,-10,1	10,0,-10,0,-1
1895	1	10176874223289900325017503726396568168331463480958453072432742806091831	1,-2,-8,-1,-1,3	10,9,10,1
1896	1	13906556597283515242967387038305936794353541672553872689144799136556284	-1,0,-1,0,11,-1	11,-8,0,2
1897	1	19024623475252085324927676784269742647137486279879915260986703918476138	-1,-1,-1,-1,10,1	10,10,2,2
1898	1	130156682697873849877657856210039063368796501086714510791422631791408673	-1,-1,-9,1,1,3	9,9,8,5
1899	1	1373521100946860498427528200247752204063105329132318018818414576886026117	-1,0,-1,-1,1,-3,0	11,1,10,11
1900	1	2357223049060861066369835976178945362816499287064693471358857652792876442	-1,-1,1,4,-2,3	-10,-1,1,3,2
1901	1	13472534290790814377312229101484178841674617834840524738120159617843134645	-1,-1,-1,1,2,3	-11,1,-4,-11
1902	1	13478586047411714537025809396132367512320254537643576217653808931097940965	-1,1,-2,1,2,3	-11,-10,1,10
1903	1	43221715557849797852667913519175060276737913681869956704091708527719861560	-1,0,-1,0,8,2	-10,0,-1,0,1
1904	1	290252321636654317786761433377710133870424709044141665368347205116066883670	-1,0,2,0,-11,-2	11,9,11,-1
1905	1	458798507294195755593239252214784789790741121081683183476717188281984290926	-1,-1,-1,1,-9,2	9,9,8,5
1906	1	11792401445217211794058765419854773211204586457514067745663496083789881186429	1,0,-2,0,0,-4	10,10,8,0
1907	1	12621345841004046292849419027732631456397103896783871315129420115588629555246	-1,0,0,-1,0,-4	11,0,-11,0
1908	1	26572746086985209645800373905956720447973836447047258506143660698090078158941	-1,-1,-1,0,-10,2	-10,-1,9,9
1909	1	4439387784603810451842878887464273293542101700049928029265766296933167622616728	-1,0,0,0,-1,-3,-1	11,0,0,-1,-1
1910	1	3321605615637796388123244435095479797845103894362465118949480570302831716916185486	1,0,0,0,7,3	11,0,0,0,0
1911	1	6313941503441105493287671569785449864383550295463651244173298517115360859562268291	-1,0,0,0,0,0,-2	11,0,0,-1,0,0
1912	1	33914971101921225157883002154041033630308069578862502918520384814006806806109637909	-1,0,0,0,0,4	11,2,0,0
1913	1	35409596183937958742883919175463123785346829627908361987781776161233245781314568452	-1,0,1,-1,0,4	-11,0,1,-10,0
1914	1	40272494750716945193578317502230885497742330716759599056709261003915282784278848612	-1,0,1,2,0,4	-10,0,1,9
1915	1	76047469523566044606467938720385931139635987818066268868513812955810725637038742716	-1,0,0,-10,0,4	11,1,0,10
1916	1	797379821439352210346438314678343534188773835388800147728815151326676827880901112031	-1,0,0,0,1,4	11,-1,0,5,0
1917	1	797417816219167610222862468312797966912399668863192664624558391758594155441297259000	-1,0,-1,0,1,4	10,1,0,-5,0
1918	1	797455812696260214711907814548880937543711532096392824095476552883395423076223105590	1,0,1,0,1,4	-11,-1,0,0,3
1919	1	16865415350046390615457455275925595144937599873933713930326171520071851458100625993265	-1,-1,-1,-1,2,4	10,1,9,7
1920	1	22932142985062933690797209788710437780034755123528980165271533977923999653394470069572826	1,0,0,0,0,-5	10,3,-1,0,2
1921	1	24267222400372345395946067935618852082774346543029456803661420507898117742602460356209722	1,0,-1,1,0,-5	-11,0,-1,-3,0
