category_id	count	encoding	T_scs	gamma_scs
5570	1	15697603050560443476309357216280764784119353646470901337702510262	-1,-1,-1,2,-9,-1	10,10,-10,-1
5571	1	15710356903872377040568774217917874930082105504519412970139649704	-1,-1,1,2,-9,-1	-10,2,6,9
5572	1	15710364675873831855667494394299106116706849387666773474766680436	1,-8,2,3,-10	10,9,10,3
5573	1	15735894408228158589772864406668167261254161619380076266032542676	-1,0,1,1,-8,1	10,0,9,9
5574	1	15851289982730866473547128443020043386953072478280778513833813676	-1,0,-8,3,-10	10,0,9,9
5575	1	15889933322581470914938408230561598357447712296484959372068243290	1,1,9,3,-10	10,9,9,2
5576	1	15889934630861058368991808151126397464666410187289133711423518451	1,2,9,3,-10	10,9,9
5577	1	15889935939140745444496503621526611259797283112490417538868402201	1,3,9,3,-10	10,9,9,-10
5578	1	15902833613752453399830723614395368727654734750485032246787394831	1,1,-10,3,-10	10,4,9,9
5579	1	15902834922961359003040136535904129364113262132078306288032078950	-1,2,-10,3,-10	-11,-3,2,10
5580	1	15902835577565848705285113758977416770194378029627228304143199695	-1,-3,-10,3,-10	-11,-9,-6,10
5581	1	15902837541379448152847366470427850475278382617691446789476451016	1,4,-10,3,-10	10,9,7,7
5582	1	15902837541379453450145298720578610084503792569071187479673284276	1,4,-10,3,-10	10,-5,9,-10
5583	1	15915742412922641976623973760637179546197020359462854567393014151	-1,0,10,3,-10	10,10,9,1
5584	1	15915742412922641976657878857933811780826653918324638514965941165	-1,0,10,3,-10	-11,1,10,1,1
5585	1	15915743723061385992800815126962102916260761334306541543016732335	1,1,10,3,-10	10,9,8
5586	1	18480897750806819532857130565812939210726294086691008402898982266	1,0,0,0,6,-2	10,9,3,1
5587	1	18534297458051102431684068215619146161972368285730785913733362411	1,-1,1,8,9	10,2,-1,0,-10
5588	1	18600121425599760295960787374116695109144583541498340693045935404	1,-9,-8,-4,-10	10,8,-10,9
5589	7	19955017090445001965139615122897477284766544240819308279183363159	-1,-9,9,9,9	9,9,9,9,9
5590	117	19955017565191571328034119370290495377425119478446059510478668851	-1,9,9,9,9	9,9,9,9,9
5591	1	21566782497633905150037198400236285317216334915991355866596124435	-1,0,0,-4,9,0	10,1,1,2,0
5592	1	21618355369500808785669030763550720113297964718857859819223666539	-1,1,2,4,-10	-10,-1,-1,-1,-1
5593	1	21652800920824596727212725886660987603613500672314968101055473429	-1,1,3,4,-10	11,10,-11
5594	1	21860557165116052626225946976416788268780144849546804578186040515	-1,1,9,4,-10	10,1,-10,1
5595	1	21912791778083867921793486790432047367289046901697001793867315224	-1,-4,-11,4,-10	11,10,10
5596	1	25449431306440978773008357407883813977267368526250253889101970575	-1,0,0,10,9	11,0,1,0,-10
5597	1	25860731403439006338822960307800892709100371265718390658895748137	1,-3,2,9,9	-10,-2,-2,1,-10
5598	1	29586009122216266708410862687063354422238179585070777438729290861	1,1,-1,5,-10	10,9,-10,-1
5599	1	29609113037324282987971671056174223261655490142222167568645059171	1,1,1,5,-10	10,4,5,9
5600	1	29934349051499767680516572444233385121660362595772448995165933731	1,1,8,5,-10	10,-2,-1,-1,1
5601	1	30004476836838900406309182654329440977974281035050737430447875770	-1,1,-10,5,-10	10,10,10,3
5602	1	30004489386133219058723973775301697244159981718009649356773469665	1,-7,-10,5,-10	10,-7,2,5
5603	1	34935251407423715172677913477488102752863811837240330780748818797	-1,0,1,0,4,2	-10,0,1,8,1
5604	1	40649150582885550167005209963572231191481111750558859418501260982	-1,-6,-4,6,-10	10,-10,5,-10
5605	1	41024044949384690398691482038530058710761009744876834587557327501	1,2,-10,6,-10	10,3,9,9
5606	1	41055426891352477540539940494095990532920915365474121306710941960	-1,0,10,6,-10	-11,-1,-3,-1,0
5607	1	41055429893403025484576625204270984407188080132966514299887631677	-1,1,10,6,-10	10,-10,1,10
5608	1	47698095992267295783240486563342023395318602461455032920119336978	-1,0,1,1,4,2	11,-2,0,-2,0
5609	1	55131035287952176958520811854522618828883766186848612668579614766	-1,0,0,7,-10	11,1,-11,11
5610	1	55296856423765733711232501951715530149697367428850406416567905598	-1,-3,2,7,-10	10,-10,-2,2
5611	1	55379931496577920856030267028356897780734894594770006647281441051	1,1,3,7,-10	10,9,-6,-1
5612	1	55922812601132651885410427426288491479345489762513133772967886816	1,0,-10,7,-10	10,3,1,1,2
5613	1	55922820469581713381925530521618422937915373116989756098909677899	-1,2,-10,7,-10	10,10,8,10
5614	1	55964778973684146807705087039621557172616059658920937022822573638	-1,0,10,7,-10	-11,9,10,7
5615	1	55964778973684148966097308150816687049267880711728886056971373205	-1,0,10,7,-10	-11,0,10,-9
5616	1	65268930491197469775123278200573665080799234088196993323155652832	-1,1,10,-8,-10	10,10,2,-6
5617	1	66125090611667695080913798190989509107548872369994183813671583425	-1,-1,8,7,-10	-10,-1,-1,2,9
5618	1	74952666321963983184411740274822870292898793614240084398725666351	-1,0,0,8,-10	11,4,-3,0,0
5619	1	74952666321963983256642753473919170272825308409117945330205574660	-1,0,0,8,-10	10,1,2,7
5620	1	74952666321963993958432547968099663582703984955572462557140098986	1,0,0,8,-10	10,2,0,1,-1
5621	1	75063165025988912546073116700247999321769806795025783479794146675	1,-2,1,8,-10	10,-9,9,1
5622	1	75063165025988914612151550162163502895095139164875077997684048846	1,-2,1,8,-10	10,-10,7,-9
5623	1	75118467810638256805672781959313234354091727926131824241595457011	-1,-2,-2,8,-10	10,10,-10,10
5624	1	75118488183740189197138899753133127945428339711334063511462101876	1,-6,-2,8,-10	10,9,-5,2
5625	1	75173813888126314273250415849932489593916506622684045846648872606	1,-3,2,8,-10	10,-8,1,9
5626	1	75284597786075739648647324920575066997225976268626827553042626185	-1,0,3,8,-10	10,1,-10,0,1
5627	1	75617906978446268261258283437774647510190443122399041776262392901	1,0,6,8,-10	10,4,-10,1
5628	1	75952599234857231718084086307222839790079001050509170418562743507	-1,0,9,8,-10	-10,0,9,9
5629	1	76008516117875176130613735244763670890510535302907718996100364786	-1,0,-10,8,-10	-10,0,9,9
5630	1	76008526409956961781133897625133590843310652947641338833566682461	1,2,-10,8,-10	10,-9,1,9
5631	1	76064471592887816997296665943522340696727046221625492106470913100	-1,0,10,8,-10	-11,0,10,-6
5632	1	87426589269672444712695264385467726345529864339202506087630395256	1,-4,1,-9,-10	10,9,10,-4
5633	1	88259399076121950620031707439406515813078985876939305291394194199	1,2,-8,-9,-10	10,-10,-1,1,3
5634	1	101606420851274600881809021924721987457790071481885962768372999826	-1,0,0,9,-10	-10,0,1,0,-3
5635	1	101606420851274613150390812270667458241044387748023863277064937861	1,0,0,9,-10	10,5,-2,0,0
5636	1	101606420851274613156759099208631946358121599353022407739998841436	1,0,0,9,-10	10,10,-1,0,2
5637	1	101679879016472155876759505784921755810489238265543647179438397687	-1,-1,-1,9,-10	-10,-1,-1,9
5638	1	101679879016472180934100456629321100880932229302242513782459424963	-1,-1,-1,9,-10	10,10,9,10
5639	1	101679879016472182786301767957630446777834182765813872462135008901	1,-1,-1,9,-10	10,2,1,-10,0
5640	1	101679885654657764296982167332267690423284656977481647697350934111	1,-2,-1,9,-10	10,-10,-1,-10
5641	1	101753386968061699164943254718911688965794261340652878040058981994	-1,1,1,9,-10	-10,-1,-1,1,1
5642	1	101753390289253908098336537221000311201266943562822456276518423892	-1,-2,1,9,-10	10,-10,1,9
5643	1	101753390289253911265387959202298342404309969273191530917447479417	-1,-2,1,9,-10	-10,1,9,9
5644	1	101753390289253918461747747326925494632117573827181639475606620865	1,-2,1,9,-10	10,3,-2,1
5645	1	101753390289253932016953995075726877210042241899703814333589332455	1,-2,1,9,-10	10,2,9,-10
5646	1	101753390289253932036553502771805713036276033140364597304459083660	1,-2,1,9,-10	10,6,9,-10
5647	1	101753403574023718058342910845593391961821643719202082876406074451	1,-4,1,9,-10	10,9,9,10
5648	1	101900542380218849416560943698125866111186282507796223616828012066	1,-1,2,9,-10	10,9,10,2
5649	1	101900545705613378073784125839649458241771646671468078087669343215	-1,1,2,9,-10	10,1,-9,9
5650	1	101900545705613385539931702914837436926707118240702229381061391131	1,1,2,9,-10	10,9,9
5651	1	101900545705613385539931767931232693202563683107270205436171580269	1,1,2,9,-10	10,5,-10,0
5652	1	101900552356402735445271735115952135955549661939500440391620502567	-1,2,2,9,-10	-10,1,9,9
5653	1	101900552356402742651757877251888354573801492531036004344185356921	1,2,2,9,-10	10,2,-9,3
5654	1	101900562332587504047107352476190602478507046578601148901714451411	1,-4,2,9,-10	-10,2,9,-10
5655	1	101900575634168483627043293622277721160909745694376361468003248081	1,-6,2,9,-10	-10,3,7,-5
5656	1	101974196546202498872078097292860117169315518077497288324023639938	-1,-1,-3,9,-10	10,10,8,10
5657	1	102047903950046095898035099218349810664653351807345334683085231366	1,1,3,9,-10	10,-5,9,-2
5658	1	102047907279648089788127306238237608451408811579619732331260843665	1,-2,3,9,-10	10,3,-10,7
5659	1	102195468621412070470035924552702232450403549620957762355186263418	-1,2,4,9,-10	-10,1,-10,9
5660	1	102343219969545330472672904430277105728915947609440232881822655905	1,1,5,9,-10	10,-4,-1,1,1
5661	1	102639330356546568777186629141625404468146783715111512552559782681	1,0,7,9,-10	10,9,1,1
5662	1	102639337049508129618658535489861937335666529454877052272611870505	-1,1,7,9,-10	10,1,9,-10
5663	1	102639337049508144413632191748047728972534596847150042262238364681	1,1,7,9,-10	10,-9,0,10
5664	1	102639347088951173577859861218078805027430466354424612841346656777	-1,-3,7,9,-10	-10,1,-10,7
5665	1	102787689919214693877934419733228484209276150503787765989882464242	-1,0,8,9,-10	10,-1,0,9,2
5666	1	102787696620634719473305060855316188977350095011149286499514585985	-1,1,8,9,-10	10,1,9,9
5667	1	102787706672774172125566684718298817601024781943461494768406741295	1,-3,8,9,-10	10,2,-10,2
5668	1	102936250507738083549938787183328366303423100929157967292598696613	-1,0,9,9,-10	10,1,-10,0
5669	1	102936250507738089940711657698695582342337567898687051940590502358	-1,0,9,9,-10	10,1,9,9
5670	1	102936250507738096180668551949713821633260638969603438267142010518	-1,0,9,9,-10	10,1,8,-10
5671	1	102936250507738097218215139467318852654498870125642989765306910230	1,0,9,9,-10	10,3,2,1,-1
5672	1	102936250507738097218218999925501622500269325424241957603290563555	1,0,9,9,-10	10,-8,0,3,0
5673	1	102936257217638099687977010505092743150862797769950870678209041372	-1,1,9,9,-10	-10,1,9,3
5674	2	102936257217638106078721010973555751503533026862474304119608653872	-1,1,9,9,-10	-10,1,9,9
5675	1	102936257217638106078721087127304859156794777938223025486519233335	-1,1,9,9,-10	10,1,9,9
5676	1	102936257217638113356224988150133477739599476410585679105823432228	1,1,9,9,-10	10,2,-3,-1,-1
5677	1	102936260572588257664633002512397204633085010840356977260133279792	-1,-2,9,9,-10	-10,1,9,9
5678	1	102936260572588272830253415978095043347710860275033886382566681580	1,-2,9,9,-10	10,4,2,-10
5679	1	102936263927538512166555507175778259690912436147587301004760061733	-1,2,9,9,-10	-10,1,9,-10
5680	18	102936310896852012829931008703388816966127491474831188443753490772	-1,9,9,9,-10	-10,9,9,9
5681	22	102936310896852020085086704705664641001949240109756180828339414377	-1,9,9,9,-10	-10,9,9,-10
5682	1	103010612980271822082939351316177360759414617357609096753898605075	-1,1,-10,9,-10	-10,1,9,-10
5683	1	103010612980271823395633408092741658024879830611089399413020676126	1,1,-10,9,-10	10,2,9,8
5684	1	103010616337342374612631212464927239458608997870678086842175184558	-1,-2,-10,9,-10	-10,1,-10,4
5685	1	103010626408554661156420419544707836063859976878748326976241538770	1,3,-10,9,-10	10,-5,2,5
5686	1	103010626408554662431454281638792236456186914068840512174272064770	1,3,-10,9,-10	10,8,9,8
5687	1	103010636479767809232624301181638979935074960879689074436657889992	1,-5,-10,9,-10	-10,-3,9,-10
5688	254	103010666693412361318723253186098300074277284708182314940358994833	-1,9,-10,9,-10	-10,9,-10,9
5689	7	103010666693412361320166892202227039644777728238210048196634171033	-1,9,-10,9,-10	-10,-10,-10,9
5690	1	103010666693412361320166970123045267543067869619086424276650035186	-1,9,-10,9,-10	10,-10,-10,9
5691	5	103010666693412368305005495456771899965744999800883641085590514383	-1,9,-10,9,-10	-10,9,9,-10
5692	18	103010666693412368830802774176876206981889325403696806520276040908	-1,9,-10,9,-10	-10,9,-10,-10
5693	2	103010666693412368833342167075072991809532921982459474425342439796	-1,9,-10,9,-10	-10,-10,-10,-10
5694	3	103010666693412381980692201383863680892657211604460517872419903268	1,9,-10,9,-10	-10,9,9,-10
5695	1	103010670050484466673009491190079067389270695169276302037349954632	-1,-10,-10,9,-10	-10,-10,-10,-10
5696	1	103085012376341740130241552660403488062665270038774808332052612986	-1,0,10,9,-10	10,10,9,10
5697	1	103085019094725874751838885785752740071228698424426367882495824891	-1,1,10,9,-10	10,-10,1,-3
5698	1	103085019094725882045513922044463115380691378340896800502754299666	-1,1,10,9,-10	10,-10,1,-10
5699	1	103085025813110420780683864801253781920455827189110823757619518280	-1,2,10,9,-10	10,-10,-5,2
5700	1	118343922590631196027909664317970409840912683895209937289903700820	-1,-1,1,-10,-10	-11,1,-4,1,-3
5701	1	118343937752455876085201723383843162825960802686691997897553627775	1,-3,1,-10,-10	10,7,9,-10
5702	1	118513477319214952790885523516201342364639501195773466220852266246	1,2,2,-10,-10	10,9,-10,1
5703	1	118513481114422375693128189383745863680551577776723911510427844117	-1,-3,2,-10,-10	10,-10,-2,3
5704	1	118683259769777491448485471502390776773033882416383270991191678994	-1,-4,3,-10,-10	10,10,8,10
5705	1	118853258813566748811349545001699720421490513765067113365778300210	-1,-4,4,-10,-10	-11,10,10,10
5706	1	119621064286167735458242119853192424333259471472318407114950663201	1,1,-9,-10,-10	10,9,9,10
5707	3	119706725841592149172787621849864321896952379243741478543131190002	-1,9,9,-10,-10	-10,9,9,-10
5708	1	119792329967693890057743129601982905512323001826530135570294595106	1,2,-10,-10,-10	10,7,-10,1
5709	124	119792383601947999458463248141740814978905398346286108409729541958	-1,9,-10,-10,-10	-10,9,-10,9
5710	2	119792383601948006992359428715046735455004456038767990979637592133	-1,9,-10,-10,-10	-10,9,9,-10
5711	134	119792383601948007559370890968500420324561876831023563921887277408	-1,9,-10,-10,-10	-10,9,-10,-10
5712	211	119792383601948007562109332072546286804938563241177285004285824671	-1,9,-10,-10,-10	-10,-10,-10,-10
5713	8	119792383601948007562109454515697735485372775152971207070839952650	-1,9,-10,-10,-10	10,-10,-10,-10
5714	2	119792383601948022307091364302175798049623496849827115193094713393	1,9,-10,-10,-10	-10,9,9,-10
5715	1	119792383601948022874102826555629519163674464374188027462268482268	1,9,-10,-10,-10	-10,9,-10,-10
5716	3	119792383601948022876841267659675385819097719559577815098508502691	1,9,-10,-10,-10	-10,-10,-10,-10
5717	2950	119792387432966962835758647214707383553716437264105594664641632507	-1,-10,-10,-10,-10	-10,-10,-10,-10
5718	752	119792387432966962835758769657860790130038052408299969079637650190	-1,-10,-10,-10,-10	10,-10,-10,-10
5719	76	119792387432966962838497578124206664277647217820876641520788411289	-1,-10,-10,-10,-10	10,10,-10,-10
5720	13	119792387432966963424679971597343035184433795571635765656328664832	-1,-10,-10,-10,-10	10,10,10,-10
5721	65	119792387432966978150490950131292297031072258019879416942021991351	1,-10,-10,-10,-10	-10,-10,-10,-10
5722	13	119792387432966978150491072574445703607401699972425014737924729906	1,-10,-10,-10,-10	10,-10,-10,-10
5723	1	119792387432966978153229881040791577930080915284956900175130097389	1,-10,-10,-10,-10	10,10,-10,-10
5724	1	119792387432966979072289081072036170911645337527989666271700814390	-1,-10,-10,-10,-10	10,-10,-10,10
5725	4	119792387432966980179183345779025900716868656327994207804481581582	-1,-10,-10,-10,-10	10,10,10,10
5726	1	119792391263986041216187352159769403842943675880565174716768978581	1,10,-10,-10,-10	10,10,10,-10
5727	1	119878029821298618517274284536656121957459711518505543503287196295	-1,0,10,-10,-10	-11,1,9,10
5728	1	119878037488129688339232941356403520533651647144636510731915623396	-1,1,10,-10,-10	10,10,10,10
5729	1	119963802495411074458215493144148976667357621422217450310549321208	-1,0,-11,-10,-10	11,-2,0,-11,0
5730	1	137347766651623719896197083638014713611078914635542987443862212410	-1,0,0,10,-10	-11,0,0,10
5731	1	137347770969623789994715882855329678896621209700896671890174664221	-1,-1,0,10,-10	10,10,-5,-1
5732	1	137347770969623789994715892275774035296211465414836206205469460961	-1,-1,0,10,-10	10,10,3,-2
5733	1	137542715765887855902434290922764241532870538151037405070282641675	-1,-1,1,10,-10	-11,2,-5,1
5734	1	137542715765887855902434672715120771351402891598333121646838244893	-1,-1,1,10,-10	10,10,10,-1
5735	1	137542715765887855902439437579663408169184521377464512375966040572	-1,-1,1,10,-10	10,10,10,2
5736	1	137542715765887857535291213419248752037490293682756378725379327300	-1,-1,1,10,-10	-11,10,10,8
5737	1	137542715765887872889398003366008605491331250310338366797218722898	-1,-1,1,10,-10	-11,1,10,-10
5738	1	137542724412612767538612234121323184642926865624509068655266387940	-1,-2,1,10,-10	10,10,-9,1
5739	1	137542724412612767539463646335849500917622892064448853277517325511	-1,-2,1,10,-10	10,10,7,-5
5740	1	137542724412612800205816243565028183306427920342125023729553957386	-1,-2,1,10,-10	10,10,9,10
5741	1	137640289737560763823599337533838076819313887702214146471633893029	-1,1,-2,10,-10	-11,-2,-2,10
5742	1	137737937257385921267107480249140821994157690363984037069776009914	-1,-3,2,10,-10	10,10,-10,-10
5743	1	137933392489636959634247313222444979956737408360414229168358192743	-1,-2,3,10,-10	-11,10,10,10
5744	1	137933409826059921903780688830402747314855833075159982093310435044	-1,-4,3,10,-10	10,10,-10,-8
5745	1	138129125083175941113857242258666152706314878977016243338744282927	-1,-3,4,10,-10	10,10,-9,8
5746	1	138129133762149198087250911839833799138107528995527067281019561594	-1,-4,4,10,-10	10,10,10,-9
5747	1	138227093340390607711111599377616140516217432000612104437979934476	-1,-4,-5,10,-10	10,10,10,-10
5748	1	138325087631825993923367009009653319489474315696805532660045871409	-1,0,5,10,-10	11,-3,0,5
5749	1	138619574624721525258536159574215961908071278329966106405881976372	-1,-3,-7,10,-10	10,10,10,10
5750	1	139111643295173520987668631505652924649143746252518009345118231965	-1,1,9,10,-10	10,10,10,9
5751	1	139111643295173525513573004410560903880721210954756725721492958542	-1,1,9,10,-10	10,10,6,-10
