time	lambda_hat	x	Ca	V
385.00000000000006	0.0031677033554455463	0.6395780753040431	0.8805337155940185	-47.571900498919916
386.00000000000006	0.003167808368146895	0.639440572714153	0.8805128453414682	-47.575895153490706
387.00000000000006	0.0031678864812178255	0.6393030419073066	0.8804919355539327	-47.579890081619446
388.00000000000006	0.0031679380781222534	0.6391654828580955	0.880470986230178	-47.58388528496509
389.00000000000006	0.003167963522973443	0.6390278955409435	0.880449997368963	-47.587880765189986
390.00000000000006	0.0031679631765627564	0.6388902799301068	0.8804289689690383	-47.591876523959854
391.00000000000006	0.0031679373927087228	0.6387526359996745	0.8804079010291469	-47.59587256294381
392.00000000000006	0.003167886533526605	0.6386149637235689	0.8803867935480235	-47.59986888381436
393.00000000000006	0.003167810942650524	0.6384772630755459	0.8803656465243952	-47.60386548824738
394.00000000000006	0.003167710956764482	0.6383395340291953	0.8803444599569807	-47.60786237792213
395.00000000000006	0.0031675869193062522	0.6382017765579411	0.8803232338444908	-47.61185955452126
396.00000000000006	0.0031674391610388183	0.6380639906350418	0.880301968185628	-47.61585701973079
397.00000000000006	0.003167268013681554	0.637926176233591	0.8802806629790865	-47.61985477524013
398.00000000000006	0.0031670788414547867	0.6377883333265174	0.8802593182235523	-47.62385282274205
399.00000000000006	0.0031668618462076786	0.6376504618865853	0.880237933917703	-47.627851163932725
400.00000000000006	0.0031666274056058995	0.6375125618863948	0.8802165100602078	-47.631849800511674
401.00000000000006	0.0031663658227698076	0.6373746332983824	0.8801950466497275	-47.63584873418181
402.00000000000006	0.0031660873534183577	0.6372366760948209	0.8801735436849142	-47.63984796664942
403.00000000000006	0.0031657873126776214	0.6370986902478202	0.8801520011644115	-47.64384749962416
404.00000000000006	0.003165465999859134	0.6369606757293269	0.8801304190868543	-47.64784733481905
405.00000000000006	0.0031651285614518175	0.6368226325111256	0.8801087974508689	-47.65184747395049
406.00000000000006	0.003164765549392451	0.6366845605648382	0.8800871362550727	-47.65584791873826
407.00000000000006	0.0031643869287756024	0.636546459861925	0.8800654354980745	-47.65984867090549
408.00000000000006	0.0031639881338893466	0.6364083303736846	0.8800436951784738	-47.66384973217869
409.00000000000006	0.0031635694399146357	0.636270172071254	0.8800219152948616	-47.667851104287735
410.00000000000006	0.0031631311190045788	0.6361319849256095	0.8800000958458197	-47.671852788965865
411.00000000000006	0.0031626734452694684	0.6359937689075665	0.8799782368299209	-47.67585478794969
412.00000000000006	0.003162196688595169	0.63585552398778	0.8799563382457288	-47.679857102979184
413.00000000000006	0.003161701103928202	0.6357172501367447	0.879934400091798	-47.68385973579769
414.00000000000006	0.003161186955712125	0.6355789473247956	0.8799124223666738	-47.6878626881519
415.00000000000006	0.00316065909889814	0.6354406155221078	0.879890405068892	-47.69186596179188
416.00000000000006	0.0031601085615623596	0.6353022546986975	0.8798683481969796	-47.69586955847107
417.00000000000006	0.0031595447666061317	0.6351638648244214	0.8798462517494536	-47.699873479946234
418.00000000000006	0.0031589633641304787	0.6350254458689779	0.879824115724822	-47.70387772797754
419.00000000000006	0.0031583645926244195	0.6348869978019065	0.8798019401215831	-47.7078823043285
420.00000000000006	0.003157748691008789	0.6347485205925886	0.8797797249382256	-47.71188721076598
