time	lambda_hat	x	Ca	V
99223.0	0.00023211357887071435	0.3097894919654183	0.4934697760480299	-55.361625527938074
99224.0	0.00023214270621045122	0.31011272119271865	0.49344580290917145	-55.34940166278722
99225.0	0.00023217182148694318	0.31043684739437555	0.4934219568190242	-55.33714963593594
99226.0	0.0002322009247429173	0.3107618735083862	0.4933982380564571	-55.32486936735308
99227.0	0.0002322300161000061	0.31108780248202345	0.49337464690121513	-55.31256077678469
99228.0	0.00023225909559853873	0.31141463727183705	0.4933511836339213	-55.300223783754035
99229.0	0.000232288163277974	0.311742380843654	0.4933278485360791	-55.28785830756166
99230.0	0.00023231721925598894	0.3120710361725787	0.4933046418900746	-55.275464267285486
99231.0	0.00023234626356968455	0.3124006062429924	0.4932815639791788	-55.26304158178085
99232.0	0.00023237529625540193	0.31273109404855237	0.49325861508754976	-55.25059016968063
99233.0	0.00023240431742695773	0.3130625025921906	0.4932357955002347	-55.23810994939533
99234.0	0.00023243332711839155	0.3133948348861116	0.49321310550317254	-55.225600839113206
99235.0	0.0002324623254407176	0.31372809395178997	0.49319054538319573	-55.213062756800355
99236.0	0.00023249131242576756	0.3140622828199677	0.4931681154280326	-55.200495620200876
99237.0	0.0002325202881045817	0.31439740453065024	0.4931458159263097	-55.18789934683701
99238.0	0.00023254925250746963	0.3147334621331027	0.49312364716755364	-55.17527385400927
99239.0	0.00023257820581769757	0.3150704586858452	0.49310160944219344	-55.16261905879663
99240.0	0.00023260714798612015	0.31540839725664754	0.4930797030415628	-55.14993487805669
99241.0	0.00023263607911658783	0.31574728092252363	0.4930579282579019	-55.13722122842585
99242.0	0.00023266499923515495	0.316087112769725	0.49303628538435995	-55.12447802631953
99243.0	0.00023269390844306702	0.31642789589373405	0.49301477471499694	-55.11170518793235
