delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	T_scs	status
-0.616232	-37.985972	-48.577631	0.736806	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.614228	-37.985972	-46.237279	0.743986	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.612224	-37.985972	-46.701117	0.741320	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.610220	-37.985972	-47.123443	0.739195	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.608216	-37.985972	-47.503657	0.737612	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.606212	-37.985972	-47.841287	0.736363	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.604208	-37.985972	-48.138224	0.735654	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.602204	-37.985972	-48.394514	0.735153	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.600200	-37.985972	-48.613732	0.734986	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.598196	-37.985972	-46.309762	0.741921	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.596192	-37.985972	-46.768860	0.739255	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.594188	-37.985972	-47.186400	0.737130	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.592184	-37.985972	-47.561798	0.735547	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.590180	-37.985972	-47.894649	0.734504	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.588176	-37.985972	-48.184982	0.733668	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.586172	-37.985972	-48.436394	0.733294	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.584168	-37.985972	-48.649923	0.733127	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.582164	-37.985972	-46.389448	0.739747	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.580160	-37.985972	-46.843712	0.737288	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.578156	-37.985972	-47.254247	0.735164	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.576152	-37.985972	-47.622972	0.733580	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.574148	-37.985972	-47.949506	0.732537	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.572144	-37.985972	-48.233919	0.731829	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.570140	-37.985972	-48.478667	0.731455	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.568136	-37.985972	-48.686203	0.731288	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.566132	-37.985972	-46.476677	0.737786	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.564128	-37.985972	-46.922555	0.735120	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.562124	-37.985972	-47.327345	0.733203	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.560120	-37.985972	-47.688386	0.731747	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.558116	-37.985972	-48.006529	0.730704	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.556112	-37.985972	-48.283314	0.729996	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.554108	-37.985972	-48.521183	0.729622	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.552104	-37.985972	-48.722569	0.729455	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.550100	-37.985972	-46.562507	0.735608	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.548096	-37.985972	-47.002277	0.733149	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.546092	-37.985972	-47.399004	0.731231	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.544088	-37.985972	-47.752509	0.729775	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.542084	-37.985972	-48.063645	0.728860	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.540080	-37.985972	-48.332773	0.728152	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.538076	-37.985972	-48.563763	0.727778	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.536072	-37.985972	-48.759020	0.727611	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.534068	-37.985972	-46.180029	0.735962	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.532064	-37.985972	-46.658039	0.733169	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.530060	-37.985972	-47.090709	0.730917	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.528056	-37.985972	-47.478463	0.728999	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.526052	-37.985972	-47.823601	0.727622	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.524048	-37.985972	-48.126223	0.726579	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.522044	-37.985972	-48.388801	0.726078	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.520040	-37.985972	-48.611882	0.725704	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.518036	-37.985972	-48.800126	0.725537	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.516032	-37.985972	-46.292472	0.733632	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.514028	-37.985972	-46.760171	0.730838	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.512024	-37.985972	-47.183333	0.728586	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.510020	-37.985972	-47.562212	0.726796	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.508016	-37.985972	-47.897811	0.725419	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.506012	-37.985972	-48.191722	0.724504	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.504008	-37.985972	-48.445207	0.724003	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.502004	-37.985972	-48.660212	0.723629	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.500000	-37.985972	-48.841335	0.723461	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-1.500000	-37.935872	-46.825276	0.833761	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.935872	-47.228710	0.833593	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.935872	-45.030908	0.837260	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.935872	-45.508539	0.835343	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.935872	-45.974054	0.833759	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.935872	-46.424668	0.832923	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.935872	-46.852633	0.832756	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.935872	-47.251311	0.832589	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.935872	-45.073193	0.836132	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.935872	-45.548227	0.834214	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.935872	-46.010890	0.832837	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.935872	-46.456262	0.832001	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.935872	-46.878847	0.831627	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.935872	-47.273931	0.831254	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.935872	-44.644180	0.837452	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.935872	-45.122800	0.834993	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.935872	-45.592795	0.833075	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.935872	-46.050332	0.831491	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.935872	-46.492405	0.830655	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.935872	-46.911253	0.830488	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.935872	-47.300348	0.829652	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.935872	-44.693199	0.836052	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.935872	-45.169913	0.833593	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.935872	-45.637758	0.831675	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.935872	-46.092730	0.830298	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.935872	-46.529721	0.829462	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.935872	-46.943233	0.829295	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.935872	-47.326798	0.828045	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.935872	-44.744070	0.834774	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.935872	-45.217282	0.832315	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.935872	-45.681553	0.830397	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.935872	-46.132685	0.829020	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.935872	-46.565494	0.828184	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.935872	-46.974493	0.828017	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.935872	-47.353283	0.826434	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.935872	-44.799462	0.833364	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.935872	-45.270244	0.831111	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.425852	-37.935872	-45.729681	0.829193	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.423848	-37.935872	-46.175839	0.827816	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.421844	-37.935872	-46.603444	0.827108	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.419840	-37.935872	-47.005810	0.826734	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.417836	-37.935872	-47.379808	0.824816	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.415832	-37.935872	-44.552757	0.836545	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.413828	-37.935872	-44.992622	0.833752	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.411824	-37.935872	-45.428945	0.831627	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.409820	-37.935872	-45.856108	0.829837	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.407816	-37.935872	-46.271263	0.828588	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.405812	-37.935872	-46.668802	0.827880	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.403808	-37.935872	-47.043227	0.825421	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.401804	-37.935872	-47.410173	0.822962	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.399800	-37.935872	-45.023462	0.832123	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.397796	-37.935872	-45.461345	0.829999	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.395792	-37.935872	-45.889327	0.828208	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.393788	-37.935872	-46.304566	0.826959	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.391784	-37.935872	-46.701492	0.826251	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.389780	-37.935872	-47.074671	0.824126	continued:5	12	2602619	1,0,0,0,0,0	ok
-1.387776	-37.935872	-47.436790	0.821333	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.385772	-37.935872	-44.608268	0.833048	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.383768	-37.935872	-45.053537	0.830255	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.381764	-37.935872	-45.493569	0.828131	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.379760	-37.935872	-45.922798	0.826340	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.377756	-37.935872	-46.338418	0.825091	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.375752	-37.935872	-46.734916	0.824383	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.373747	-37.935872	-47.106938	0.822258	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.371743	-37.935872	-47.467267	0.819465	full	12	2602619	1,0,0,0,0,0	ok
-1.369739	-37.935872	-44.638253	0.831222	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.367735	-37.935872	-45.085825	0.828428	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.365731	-37.935872	-45.527310	0.826176	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.363727	-37.935872	-45.958490	0.824386	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.361723	-37.935872	-46.375107	0.823343	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.359719	-37.935872	-46.769722	0.822635	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.357715	-37.935872	-47.139282	0.820383	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.355711	-37.935872	-47.497808	0.817589	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.353707	-37.935872	-44.668877	0.829290	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.351703	-37.935872	-45.119814	0.826624	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.349699	-37.935872	-45.562291	0.824293	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.347695	-37.935872	-45.994494	0.822710	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.345691	-37.935872	-46.409211	0.821460	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.343687	-37.935872	-46.803344	0.820752	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.341683	-37.935872	-47.171706	0.818500	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.339679	-37.935872	-47.528415	0.815706	full	12	2602619	1,0,0,0,0,0	ok
-1.337675	-37.935872	-44.698034	0.827527	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.335671	-37.935872	-45.150465	0.824734	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.333667	-37.935872	-45.595044	0.822403	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.331663	-37.935872	-46.028422	0.820819	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.329659	-37.935872	-46.443439	0.819570	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.327655	-37.935872	-46.837067	0.818862	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.325651	-37.935872	-47.204210	0.816609	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.323647	-37.935872	-47.559092	0.813816	full	12	2602619	1,0,0,0,0,0	ok
-1.321643	-37.935872	-44.730706	0.825580	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.319639	-37.935872	-45.186338	0.822915	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.317635	-37.935872	-45.631751	0.820584	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.315631	-37.935872	-46.065175	0.819000	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.313627	-37.935872	-46.479478	0.817751	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.311623	-37.935872	-46.871687	0.817043	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.309619	-37.935872	-47.236797	0.814711	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.307615	-37.935872	-47.589840	0.811918	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.305611	-37.935872	-44.760257	0.823802	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.303607	-37.935872	-45.217371	0.821009	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.301603	-37.935872	-45.664853	0.818678	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.299599	-37.935872	-46.099406	0.817094	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.297595	-37.935872	-46.513958	0.815845	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.295591	-37.935872	-46.905613	0.815137	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.293587	-37.935872	-47.269467	0.812806	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.291583	-37.935872	-47.620663	0.810012	full	12	2602619	1,0,0,0,0,0	ok
-1.289579	-37.935872	-44.794124	0.821938	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.287575	-37.935872	-45.253240	0.819144	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.285571	-37.935872	-45.701868	0.816892	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.283567	-37.935872	-46.135912	0.815102	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.281563	-37.935872	-46.551301	0.814059	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.279559	-37.935872	-46.940932	0.813351	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.277555	-37.935872	-47.302222	0.810892	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.275551	-37.935872	-47.651560	0.808099	full	2152	14730495216043130762264	1,0,0,0,0,1,0	ok
-1.273547	-37.935872	-44.827403	0.820096	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.271543	-37.935872	-45.288237	0.817302	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.269539	-37.935872	-45.737751	0.814971	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.267535	-37.935872	-46.172680	0.813387	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.265531	-37.935872	-46.586035	0.812138	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.263527	-37.935872	-46.975065	0.811430	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.261523	-37.935872	-47.335064	0.808971	continued:5	12	2602619	1,0,0,0,0,0	ok
-1.259519	-37.935872	-47.682536	0.806178	full	524	371299139840494	1,0,0,0,-1,0,0	ok
-1.257515	-37.935872	-44.858761	0.818167	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.255511	-37.935872	-45.322382	0.815373	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.253507	-37.935872	-45.773697	0.813249	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.251503	-37.935872	-46.207366	0.811458	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.249499	-37.935872	-46.620895	0.810209	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.247495	-37.935872	-47.009301	0.809501	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.245491	-37.935872	-47.367992	0.807042	continued:5	12	2602619	1,0,0,0,0,0	ok
-1.243487	-37.935872	-47.713590	0.804249	full	2584	1237453750916167129052210819	1,0,0,0,6,0	ok
-1.241483	-37.935872	-44.897188	0.816357	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.239479	-37.935872	-45.361512	0.813564	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.237475	-37.935872	-45.812821	0.811312	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.235471	-37.935872	-46.247076	0.809521	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.233467	-37.935872	-46.660336	0.808479	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.231463	-37.935872	-47.045737	0.807771	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.229459	-37.935872	-47.401009	0.805105	continued:5	2484	77971519449934904918938994	1,0,0,0,0,2	ok
-1.227455	-37.935872	-47.744725	0.802312	full	353	11285556285869	1,0,0,-1,0,0,0	ok
-1.225451	-37.935872	-44.931147	0.814492	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.223447	-37.935872	-45.397139	0.811698	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.221443	-37.935872	-45.849259	0.809367	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.219439	-37.935872	-46.284309	0.807783	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.217435	-37.935872	-46.695455	0.806534	continued:5	1624	10296487298246453339	-1,0,0,0,0,0,-1	ok
-1.215431	-37.935872	-47.080184	0.805826	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.213427	-37.935872	-47.434115	0.803160	continued:5	179	171643213369	1,0,0,0,1,0	ok
-1.211423	-37.935872	-47.775942	0.800367	full	95	12514648319	1,0,0,2,0,0	ok
-1.209419	-37.935872	-44.969215	0.812588	continued:5	11	2600339	-1,0,0,0,0,0	ok
-1.207415	-37.935872	-45.436822	0.809794	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.205411	-37.935872	-45.889706	0.807542	continued:5	2894	2225840977019921778511029453761420	-1,0,0,0,0,-1,1	ok
-1.203407	-37.935872	-46.323876	0.805958	continued:5	1624	10296487298246453339	-1,0,0,0,0,0,-1	ok
-1.201403	-37.935872	-46.733464	0.804709	continued:5	831	137520069382767470	-1,0,0,0,0,-1,0	ok
-1.199399	-37.935872	-47.116034	0.804001	continued:5	2701	498768035658203820272194170320	-1,0,0,0,0,0,1	ok
-1.197395	-37.935872	-47.467310	0.801208	continued:5	2935	10068178321601180606187677394190819	1,0,0,0,11	ok
-1.195391	-37.935872	-47.807242	0.798414	full	1418	1948758227049712013	1,0,0,-13,0	ok
-1.193387	-37.935872	-45.002890	0.810627	continued:5	4225	3039778922663841216563903079903746881270240031298827	-1,0,0,0,0,0,2	ok
-1.191383	-37.935872	-45.473075	0.807961	continued:5	4333	712416358613317009502097753123471261670660241319590538602933396710964	-1,0,0,0,0,0,3	ok
-1.189379	-37.935872	-45.926176	0.805709	continued:5	4304	5893445890180755132129303895580738025395601534030005025588135839	-1,0,0,0,0,-10	ok
-1.187375	-37.935872	-46.359803	0.803919	continued:5	4420	142892697770891190308856847771593035901077753569203135412997554089429089	-1,0,0,0,0,-13	ok
-1.185371	-37.935872	-46.770175	0.802876	continued:5	2557	738633265950839440739985077	-1,0,0,0,-1,2	ok
-1.183367	-37.935872	-47.150691	0.802040	continued:5	2304	331374310391957453775077	-1,0,0,0,0,-1,-1	ok
-1.181363	-37.935872	-47.500595	0.799247	continued:5	353	11285556285869	1,0,0,-1,0,0,0	ok
-1.179359	-37.935872	-47.838627	0.796453	full	2628	7212268361606663486284921468	1,0,-1,0,-1,-2,0	ok
-1.177355	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -3, 1, 1]
-1.175351	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, 3, 0, -1]
-1.173347	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -4, -1, 0, 1]
-1.171343	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -5, -1, 0, -1]
-1.169339	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -7, 1]
-1.167335	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -10, 0, 0]
-1.165331	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, 11, 8]
-1.163327	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, 12, 0, -1]
-1.161323	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, 12, 1]
-1.159319	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, 12, -12]
-1.157315	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -13, 2, 0]
-1.155311	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 0, -13, 0]
-1.153307	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -13, 1, 0]
-1.151303	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -12, 1, 1]
-1.149299	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 4, 0]
-1.147295	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 2, 1, -1]
-1.145291	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -2, -13, 3]
-1.143287	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 1, -1, 0]
-1.141283	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -1, 0, 0, 1]
-1.139279	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -1, -1, 11]
-1.137275	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, -1, -13, 1]
-1.135271	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, -12, 2]
-1.133267	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, -3, 1]
-1.131263	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, 1, 4]
-1.129259	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, -1, 0, 0]
-1.127255	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, -1, 12]
-1.125251	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, 0, 0, -11]
-1.123246	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, 0, 3]
-1.121242	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, 0, 0, 10]
-1.119238	-37.935872							error: T SSCS does not start with ±1: [-2, 0, -1, 0, -1, 3]
-1.117234	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, 0, 1, -1]
-1.115230	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, 0, -3, 0]
-1.113226	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, 0, 12]
-1.111222	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, -1, 1, -12]
-1.109218	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, -1, 0, 0]
-1.107214	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, 1, 3]
-1.105210	-37.935872							error: T SSCS does not start with ±1: [-2, 0, 1, 2, 0, -2]
